POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
73296005;20220111;0,0;1;;;-18,7;1;28;9;-1,7;1;1340;9;-12,3;1;-10,20;1;;;;;1440;9;17,0;1;-10,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;1;1311;9;86;1;238;9;258;9;18;9;1,3;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;129;1;127;1
73296005;20220112;0,0;1;;;-15,8;1;140;9;-0,9;1;1246;9;-8,6;1;-8,35;1;;;;;1440;9;14,9;1;-8,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;1;1136;9;74;1;100;9;642;9;0;9;1,3;9;;;42;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;124;1;124;1
73296005;20220113;0,0;1;;;-10,2;1;2105;9;4,2;1;1144;9;-4,5;1;-3,00;1;;;;;1235;9;14,4;1;-3,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;1;1143;9;57;1;1023;9;376;9;0;9;1,8;9;;;42;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;122;1;120;1
73296005;20220114;0,0;1;;;-8,9;1;935;9;5,7;1;1325;9;-3,3;1;-1,60;1;;;;;1210;9;14,6;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;1159;9;69;1;914;9;217;9;0;9;2,3;9;;;49;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;119;1;118;1
73296005;20220115;0,0;1;;;-7,2;1;1852;9;5,7;1;1225;9;-3,0;1;-0,75;1;;;;;1193;9;12,9;1;-0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;1;1225;9;70;1;2249;9;190;9;0;9;2,4;9;;;49;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;117;1;116;1
73296005;20220116;0,0;1;;;-10,8;1;808;9;0,8;1;1155;9;-7,9;1;-5,00;1;;;;;1421;9;11,6;1;-5,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;1156;9;82;1;2115;9;53;9;12;9;2,0;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;115;1;115;1
73296005;20220117;0,0;1;;;-15,0;1;602;9;0,0;1;1333;9;-9,9;1;-7,50;1;;;;;1440;9;15,0;1;-7,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1112;9;83;1;537;9;148;9;3;9;1,6;9;;;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;113;1;113;1
73296005;20220118;0,0;1;;;-10,9;1;1854;9;6,3;1;1306;9;-3,2;1;-2,30;1;;;;;1176;9;17,2;1;-2,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;1;1257;9;74;1;154;9;92;9;0;9;2,5;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;114;1;113;1
73296005;20220119;2,0;1;;;-10,5;1;1800;9;4,3;1;1215;9;-6,7;1;-3,10;1;;;;;1295;9;14,8;1;-3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;1204;9;93;1;2235;9;134;9;270;9;2,3;9;;;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;112;1;111;1
73296005;20220120;0,1;1;;;-13,0;1;1919;9;-2,5;1;1324;9;-8,0;1;-7,75;1;;;;;1440;9;10,5;1;-7,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;1325;9;97;1;419;9;0;9;644;9;2,6;9;;;78;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;112;1;112;1
73296005;20220121;0,0;1;;;-17,8;1;700;9;-5,0;1;1325;9;-12,6;1;-11,40;1;;;;;1440;9;12,8;1;-11,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;1257;9;93;1;709;9;0;9;751;9;1,8;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;113;1;112;1
73296005;20220122;0,0;1;;;-16,1;1;39;9;0,7;1;1344;9;-9,1;1;-7,70;1;;;;;1431;9;16,8;1;-7,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;1347;9;91;1;300;9;4;9;196;9;2,0;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;113;1;112;1
73296005;20220123;0,0;1;;;-12,9;1;1945;9;3,2;1;1218;9;-6,5;1;-4,85;1;;;;;1269;9;16,1;1;-4,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1220;9;82;1;518;9;186;9;8;9;2,1;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;111;1;111;1
73296005;20220124;0,0;1;;;-12,1;1;241;9;5,0;1;1218;9;-6,5;1;-3,55;1;;;;;1212;9;17,1;1;-3,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1230;9;85;1;2043;9;110;9;12;9;2,2;9;;;58;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;110;1;109;1
73296005;20220125;0,0;1;;;-10,7;1;453;9;6,0;1;1245;9;-7,0;1;-2,35;1;;;;;1266;9;16,7;1;-2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;1;1213;9;80;1;2156;9;203;9;2;9;2,0;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;111;1;110;1
73296005;20220126;0,0;1;;;-13,0;1;603;9;3,6;1;1321;9;-7,6;1;-4,70;1;;;;;1289;9;16,6;1;-4,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1141;9;81;1;637;9;106;9;1;9;1,9;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;110;1;110;1
73296005;20220127;0,0;1;;;-10,9;1;2238;9;4,6;1;1240;9;-6,8;1;-3,15;1;;;;;1249;9;15,5;1;-3,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;1;1235;9;72;1;1837;9;269;9;0;9;1,8;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;110;1;109;1
73296005;20220128;0,0;1;;;-12,8;1;458;9;2,4;1;1244;9;-8,3;1;-5,20;1;;;;;1417;9;15,2;1;-5,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1244;9;80;1;2238;9;78;9;1;9;1,9;9;;;58;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;110;1;108;1
73296005;20220129;0,0;1;;;-12,2;1;2233;9;2,8;1;1317;9;-7,7;1;-4,70;1;;;;;1339;9;15,0;1;-4,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;1215;9;79;1;316;9;42;9;0;9;2,1;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;109;1;108;1
73296005;20220130;0,0;1;;;-11,8;1;644;9;4,3;1;1247;9;-7,5;1;-3,75;1;;;;;1305;9;16,1;1;-3,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1248;9;90;1;631;9;0;9;186;9;2,4;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;108;1;108;1
73296005;20220131;4,2;1;;;-11,7;1;2152;9;-0,6;1;813;9;-5,6;1;-6,15;1;;;;;1435;9;11,1;1;-6,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;1;504;9;93;1;938;9;233;9;125;9;2,4;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;110;1;108;1
73296005;20220201;8,0;1;;;-12,9;1;657;9;-2,0;1;414;9;-8,4;1;-7,45;1;;;;;1440;9;10,9;1;-7,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;1310;9;99;1;2201;9;0;9;812;9;2,7;9;;;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;120;1;104;1
73296005;20220202;0,9;1;;;-8,1;1;1801;9;0,0;1;1100;9;-2,9;1;-4,05;1;;;;;1440;9;8,1;1;-4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;1;2340;9;98;1;1709;9;0;9;1351;9;4,4;9;;;88;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;121;1;115;1
73296005;20220203;0,0;1;;;-9,0;1;49;9;5,8;1;1313;9;-2,4;1;-1,60;1;;;;;897;9;14,8;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1644;9;89;1;59;9;79;9;170;9;2,9;9;;;59;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;115;1;113;1
73296005;20220204;0,0;1;;;-11,1;1;918;9;5,9;1;1245;9;-3,8;1;-2,60;1;;;;;1241;9;17,0;1;-2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;105;9;99;1;2345;9;124;9;360;9;3,0;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;114;1;113;1
73296005;20220205;0,0;1;;;-9,6;1;1759;9;1,4;1;1201;9;-5,6;1;-4,10;1;;;;;1411;9;11,0;1;-4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;1;1155;9;99;1;20;9;0;9;620;9;3,2;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;112;1;111;1
73296005;20220206;11,8;1;;;-16,7;1;535;9;-0,2;1;1128;9;-7,5;1;-8,45;1;;;;;1440;9;16,5;1;-8,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;1149;9;100;1;2219;9;262;9;326;9;2,3;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;125;1;112;1
73296005;20220207;0,8;1;;;-9,1;1;1623;9;-1,5;1;612;9;-5,7;1;-5,30;1;;;;;1440;9;7,6;1;-5,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;1020;9;94;1;17;9;0;9;865;9;3,3;9;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;137;1;137;1
73296005;20220208;0,0;1;;;-14,1;1;2247;9;4,1;1;1302;9;-6,3;1;-5,00;1;;;;;1212;9;18,2;1;-5,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1258;9;84;1;248;9;130;9;40;9;2,0;9;;;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;131;1;131;1
73296005;20220209;0,0;1;;;-9,7;1;650;9;11,1;1;1237;9;-2,9;1;0,70;1;;;;;1095;9;20,8;1;0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;1201;9;67;1;859;9;638;9;0;9;2,1;9;;;43;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;129;1;129;1
73296005;20220210;0,5;1;;;-11,6;1;603;9;4,9;1;1153;9;-5,5;1;-3,35;1;;;;;1153;9;16,5;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;1156;9;90;1;2050;9;190;9;123;9;2,4;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;127;1;126;1
73296005;20220211;2,4;1;;;-9,8;1;1718;9;-1,2;1;1327;9;-6,0;1;-5,50;1;;;;;1440;9;8,6;1;-5,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;1;2249;9;97;1;640;9;0;9;633;9;3,3;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;128;1;123;1
73296005;20220212;0,0;1;;;-16,6;1;2314;9;-0,2;1;1159;9;-9,1;1;-8,40;1;;;;;1440;9;16,4;1;-8,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;303;9;79;1;2148;9;526;9;0;9;1,4;9;;;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;128;1;128;1
73296005;20220213;0,0;1;;;-16,8;1;901;9;0,6;1;1246;9;-9,8;1;-8,10;1;;;;;1436;9;17,4;1;-8,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1054;9;81;1;245;9;353;9;1;9;1,4;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;126;1;126;1
73296005;20220214;5,4;1;;;-11,9;1;1913;9;2,2;1;1013;9;-3,7;1;-4,85;1;;;;;1134;9;14,1;1;-4,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;1009;9;98;1;2120;9;0;9;539;9;3,4;9;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;127;1;125;1
73296005;20220215;0,3;1;;;-8,1;1;1750;9;-3,7;1;1435;9;-6,2;1;-5,90;1;;;;;1440;9;4,4;1;-5,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;1;1445;9;96;1;2;9;0;9;558;9;2,9;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;138;1;135;1
73296005;20220216;8,9;1;;;-11,2;1;2257;9;2,5;1;204;9;-2,9;1;-4,35;1;;;;;1371;9;13,7;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;243;9;100;1;2049;9;0;9;1309;9;4,6;9;;;89;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;;;;;;;;;135;1;129;1
73296005;20220217;3,4;1;;;-1,0;1;1846;9;4,4;1;1105;9;1,6;1;1,70;1;;;;;196;9;5,4;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;1717;9;100;1;152;9;0;9;601;9;5,2;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;135;1;133;1
73296005;20220218;2,5;1;;;-6,2;1;344;9;10,5;1;1313;9;2,8;1;2,15;1;;;;;455;9;16,7;1;2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1250;9;91;1;33;9;420;9;143;9;4,1;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;129;1;129;1
73296005;20220219;0,0;1;;;-7,2;1;1747;9;-1,3;1;1119;9;-4,0;1;-4,25;1;;;;;1273;9;5,9;1;-4,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;141;9;97;1;600;9;0;9;979;9;3,9;9;;;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;124;1;124;1
73296005;20220220;2,0;1;;;-13,1;1;302;9;1,3;1;1407;9;-4,7;1;-5,90;1;;;;;1419;9;14,4;1;-5,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;1;1407;9;95;1;315;9;0;9;602;9;3,3;9;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;124;1;123;1
73296005;20220221;16,1;1;;;-6,8;1;1537;9;-1,4;1;616;9;-4,7;1;-4,10;1;;;;;1440;9;5,4;1;-4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;752;9;96;1;459;9;0;9;918;9;3,5;9;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;159;1;125;1
73296005;20220222;0,0;1;;;-10,5;1;1733;9;-0,4;1;1333;9;-6,2;1;-5,45;1;;;;;1440;9;10,1;1;-5,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;1;1334;9;98;1;2208;9;0;9;586;9;3,1;9;;;79;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;159;1;151;1
73296005;20220223;0,0;1;;;-13,8;1;813;9;3,7;1;1426;9;-6,0;1;-5,05;1;;;;;1203;9;17,5;1;-5,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;1044;9;94;1;10;9;55;9;462;9;2,4;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;147;1;146;1
73296005;20220224;0,0;1;;;-7,0;1;1854;9;6,5;1;1238;9;-1,4;1;-0,25;1;;;;;1103;9;13,5;1;-0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1220;9;74;1;1728;9;142;9;0;9;2,9;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;145;1;143;1
73296005;20220225;0,2;1;;;-9,1;1;1716;9;-3,3;1;612;9;-6,6;1;-6,20;1;;;;;1440;9;5,8;1;-6,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;1;1520;9;87;1;734;9;0;9;225;9;2,7;9;;;70;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;138;1;138;1
73296005;20220226;0,0;1;;;-16,8;1;257;9;-1,6;1;1407;9;-9,9;1;-9,20;1;;;;;1440;9;15,2;1;-9,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;1;1332;9;91;1;159;9;673;9;104;9;1,2;9;;;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;139;1;138;1
73296005;20220227;0,0;1;;;-16,2;1;351;9;0,2;1;1200;9;-9,2;1;-8,00;1;;;;;1438;9;16,4;1;-8,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;1051;9;83;1;432;9;372;9;2;9;1,5;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;137;1;137;1
73296005;20220228;0,0;1;;;-16,6;1;632;9;1,2;1;1305;9;-8,6;1;-7,70;1;;;;;1386;9;17,8;1;-7,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;1;959;9;77;1;534;9;282;9;0;9;1,6;9;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;136;1;136;1
