POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
73296005;20240111;0,0;1;;;-9,1;1;1616;9;2,1;1;1241;9;-6,8;1;-3,50;1;;;;;1368;9;11,2;1;-3,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;1243;9;80;1;2126;9;10;9;1;9;2,3;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;125;1;124;1
73296005;20240112;0,0;1;;;-12,3;1;2111;9;2,2;1;1158;9;-7,3;1;-5,05;1;;;;;1313;9;14,5;1;-5,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;1149;9;76;1;934;9;232;9;0;9;1,8;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;123;1;123;1
73296005;20240113;0,0;1;;;-15,7;1;627;9;0,7;1;1313;9;-10,8;1;-7,50;1;;;;;1432;9;16,4;1;-7,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1311;9;85;1;649;9;239;9;11;9;1,5;9;;;55;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;122;1;121;1
73296005;20240114;5,6;1;;;-16,0;1;2023;9;0,8;1;1301;9;-5,8;1;-7,60;1;;;;;1336;9;16,8;1;-7,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;1;1242;9;96;1;2317;9;445;9;194;9;2,2;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;121;1;121;1
73296005;20240115;5,8;1;;;-5,4;1;2240;9;-1,4;1;1323;9;-4,8;1;-3,40;1;;;;;1440;9;4,0;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;1813;9;97;1;5;9;0;9;901;9;3,5;9;;;79;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;130;1;123;1
73296005;20240116;7,7;1;;;-17,2;1;12;9;1,1;1;1308;9;-5,1;1;-8,05;1;;;;;1403;9;18,3;1;-8,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;1;518;9;91;1;1828;9;645;9;376;9;2,3;9;;;53;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;128;1;127;1
73296005;20240117;23,9;1;;;-4,6;1;1850;9;6,1;1;1547;9;1,0;1;0,75;1;;;;;639;9;10,7;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;1555;9;100;1;527;9;0;9;1162;9;5,9;9;;;91;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;;;;;;;;;134;1;127;1
73296005;20240118;15,7;1;;;-2,0;1;236;9;1,5;1;919;9;-0,7;1;-0,25;1;;;;;921;9;3,5;1;-0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;1;1240;9;100;1;331;9;0;9;1400;9;5,4;9;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;154;1;141;1
73296005;20240119;0,4;1;;;-15,8;1;1717;9;-6,2;1;1201;9;-10,0;1;-11,00;1;;;;;1440;9;9,6;1;-11,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;2257;9;96;1;454;9;0;9;719;9;2,3;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;156;1;155;1
73296005;20240120;0,1;1;;;-18,5;1;244;9;-2,7;1;1253;9;-11,0;1;-10,60;1;;;;;1440;9;15,8;1;-10,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1157;9;73;1;48;9;737;9;0;9;1,1;9;;;42;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;151;1;150;1
73296005;20240121;0,0;1;;;-13,0;1;354;9;-1,1;1;1346;9;-7,9;1;-7,05;1;;;;;1440;9;11,9;1;-7,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;43;9;70;1;412;9;251;9;0;9;1,6;9;;;48;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;146;1;146;1
73296005;20240122;11,5;1;;;-9,6;1;2130;9;3,9;1;1359;9;-2,1;1;-2,85;1;;;;;1068;9;13,5;1;-2,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;625;9;100;1;1809;9;32;9;393;9;3,7;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;149;1;144;1
73296005;20240123;0,3;1;;;-9,0;1;853;9;7,7;1;300;9;-2,9;1;-0,65;1;;;;;1329;9;16,7;1;-0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;1247;9;94;1;731;9;0;9;382;9;3,8;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;148;1;145;1
73296005;20240124;0,0;1;;;-3,0;1;1929;9;7,2;1;602;9;5,0;1;2,10;1;;;;;13;9;10,2;1;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1300;9;100;1;2125;9;90;9;279;9;5,3;9;;;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;146;1;142;1
73296005;20240125;0,0;1;;;-4,7;1;702;9;5,9;1;1238;9;0,1;1;0,60;1;;;;;870;9;10,6;1;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;1926;9;100;1;58;9;309;9;575;9;3,9;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;137;1;136;1
73296005;20240126;2,0;1;;;-8,5;1;524;9;5,9;1;1307;9;-1,2;1;-1,30;1;;;;;864;9;14,4;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1;1;9;100;1;2011;9;0;9;869;9;4,7;9;;;83;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;135;1;135;1
73296005;20240127;0,0;1;;;-8,4;1;605;9;6,5;1;1309;9;-3,8;1;-0,95;1;;;;;1160;9;14,9;1;-1,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;1;1206;9;98;1;52;9;338;9;130;9;2,3;9;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;133;1;133;1
73296005;20240128;0,0;1;;;-7,5;1;711;9;8,4;1;1330;9;-1,9;1;0,45;1;;;;;1133;9;15,9;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;1;1114;9;63;1;1847;9;418;9;0;9;2,4;9;;;44;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;132;1;132;1
73296005;20240129;0,0;1;;;-3,9;1;357;9;10,2;1;1243;9;0,2;1;3,15;1;;;;;901;9;14,1;1;3,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1201;9;75;1;1836;9;89;9;0;9;3,4;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;131;1;131;1
73296005;20240130;0,0;1;;;-5,9;1;905;9;7,5;1;1215;9;-2,2;1;0,80;1;;;;;1096;9;13,4;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;1;1155;9;78;1;2145;9;108;9;0;9;3,1;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;131;1;130;1
73296005;20240131;0,0;1;;;-8,9;1;742;9;5,4;1;1315;9;-3,8;1;-1,75;1;;;;;1088;9;14,3;1;-1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;1314;9;87;1;704;9;0;9;66;9;3,2;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;130;1;130;1
73296005;20240201;0,1;1;;;-8,8;1;308;9;1,1;1;1056;9;-4,0;1;-3,85;1;;;;;1328;9;9,9;1;-3,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;1032;9;93;1;1703;9;0;9;581;9;3,6;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;129;1;129;1
73296005;20240202;0,0;1;;;-10,4;1;239;9;5,1;1;1341;9;-3,4;1;-2,65;1;;;;;1065;9;15,5;1;-2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;1324;9;94;1;229;9;24;9;354;9;3,2;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;128;1;128;1
73296005;20240203;0,0;1;;;-7,8;1;517;9;9,0;1;1305;9;-2,5;1;0,60;1;;;;;1097;9;16,8;1;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;1140;9;85;1;442;9;60;9;39;9;3,3;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;128;1;128;1
73296005;20240204;0,0;1;;;-7,0;1;2304;9;6,1;1;1234;9;-1,3;1;-0,45;1;;;;;922;9;13,1;1;-0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1136;9;79;1;2200;9;106;9;0;9;3,1;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;127;1;127;1
73296005;20240205;0,1;1;;;-8,1;1;233;9;7,3;1;1304;9;-3,5;1;-0,40;1;;;;;1089;9;15,4;1;-0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;1149;9;85;1;642;9;95;9;111;9;2,9;9;;;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;127;1;126;1
73296005;20240206;0,0;1;;;-9,1;1;106;9;7,3;1;1220;9;-3,1;1;-0,90;1;;;;;1099;9;16,4;1;-0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1217;9;86;1;2253;9;57;9;78;9;3,0;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;127;1;127;1
73296005;20240207;2,2;1;;;-8,1;1;25;9;2,7;1;1310;9;-2,8;1;-2,70;1;;;;;1205;9;10,8;1;-2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;1315;9;97;1;2111;9;0;9;319;9;3,4;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;126;1;126;1
73296005;20240208;0,7;1;;;-4,5;1;232;9;5,3;1;1336;9;1,5;1;0,40;1;;;;;555;9;9,8;1;0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;1;2303;9;99;1;245;9;0;9;650;9;5,2;9;;;77;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;127;1;126;1
73296005;20240209;0,5;1;;;-0,4;1;415;9;3,9;1;1006;9;1,8;1;1,75;1;;;;;103;9;4,3;1;1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;1027;9;98;1;414;9;0;9;120;9;4,7;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;127;1;126;1
73296005;20240210;1,6;1;;;-1,5;1;1748;9;2,4;1;921;9;0,1;1;0,45;1;;;;;554;9;3,9;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;1;924;9;100;1;2236;9;0;9;462;9;4,4;9;;;73;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;127;1;125;1
73296005;20240211;0,3;1;;;-5,3;1;346;9;-1,5;1;1344;9;-3,6;1;-3,40;1;;;;;1440;9;3,8;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;1;1342;9;97;1;2353;9;0;9;490;9;3,5;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;130;1;127;1
73296005;20240212;0,1;1;;;-11,4;1;727;9;2,1;1;1234;9;-6,0;1;-4,65;1;;;;;1339;9;13,5;1;-4,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1008;9;98;1;48;9;141;9;547;9;2,6;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;129;1;129;1
73296005;20240213;0,0;1;;;-12,9;1;715;9;4,0;1;1317;9;-7,4;1;-4,45;1;;;;;1268;9;16,9;1;-4,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;1;1117;9;93;1;317;9;264;9;436;9;2,0;9;;;59;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;128;1;127;1
73296005;20240214;0,0;1;;;-10,2;1;2056;9;7,6;1;1244;9;-2,4;1;-1,30;1;;;;;1068;9;17,8;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;34;9;81;1;829;9;25;9;3;9;3,0;9;;;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;127;1;127;1
73296005;20240215;0,0;1;;;-7,1;1;329;9;9,1;1;1239;9;1,4;1;1,00;1;;;;;544;9;16,2;1;1,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;1447;9;82;1;437;9;294;9;3;9;3,5;9;;;52;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;127;1;127;1
73296005;20240216;0,0;1;;;-2,2;1;618;9;9,3;1;1238;9;1,3;1;3,55;1;;;;;615;9;11,5;1;3,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1250;9;85;1;2344;9;0;9;159;9;4,4;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;125;1;125;1
73296005;20240217;0,0;1;;;-6,4;1;640;9;7,3;1;1245;9;-1,3;1;0,45;1;;;;;956;9;13,7;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1215;9;85;1;31;9;0;9;144;9;3,8;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;124;1;124;1
73296005;20240218;0,1;1;;;-6,9;1;548;9;7,4;1;1243;9;-0,4;1;0,25;1;;;;;811;9;14,3;1;0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1332;9;90;1;2059;9;1;9;154;9;3,9;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;124;1;124;1
73296005;20240219;0,9;1;;;-4,9;1;749;9;3,5;1;1332;9;-1,4;1;-0,70;1;;;;;1065;9;8,4;1;-0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;1;1345;9;99;1;232;9;0;9;716;9;4,4;9;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;123;1;123;1
73296005;20240220;0,0;1;;;-5,0;1;727;9;5,0;1;1237;9;-3,0;1;0,00;1;;;;;1276;9;10,0;1;0,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;1237;9;97;1;23;9;0;9;607;9;3,7;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;124;1;123;1
73296005;20240221;2,0;1;;;-7,2;1;2147;9;9,2;1;1256;9;0,0;1;1,00;1;;;;;579;9;16,4;1;1,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;1007;9;77;1;52;9;129;9;0;9;3,5;9;;;58;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;124;1;124;1
73296005;20240222;35,0;1;;;-2,6;1;551;9;3,6;1;1041;9;-0,3;1;0,50;1;;;;;597;9;6,2;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;1;121;9;100;1;1928;9;0;9;1173;9;5,4;9;;;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;146;1;123;1
73296005;20240223;0,8;1;;;-10,4;1;750;9;-1,3;1;1422;9;-6,4;1;-5,85;1;;;;;1440;9;9,1;1;-5,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;1423;9;97;1;116;9;0;9;430;9;2,8;9;;;73;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;150;1;150;1
73296005;20240224;0,1;1;;;-10,3;1;2202;9;-0,5;1;1155;9;-7,7;1;-5,40;1;;;;;1440;9;9,8;1;-5,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1154;9;90;1;2334;9;3;9;62;9;2,2;9;;;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;145;1;144;1
73296005;20240225;1,3;1;;;-14,4;1;2327;9;-0,8;1;1337;9;-5,6;1;-7,60;1;;;;;1440;9;13,6;1;-7,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;1;1018;9;76;1;1;9;165;9;0;9;2,4;9;;;56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;9;;;;;;;;;143;1;143;1
73296005;20240226;3,3;1;;;-4,3;1;632;9;1,0;1;1343;9;-2,9;1;-1,65;1;;;;;1385;9;5,3;1;-1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;1338;9;94;1;640;9;0;9;333;9;3,4;9;;;70;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;145;1;141;1
73296005;20240227;9,6;1;;;-6,6;1;554;9;1,8;1;1323;9;-2,5;1;-2,40;1;;;;;1378;9;8,4;1;-2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;1;1328;9;99;1;1913;9;0;9;1036;9;4,4;9;;;87;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;149;1;142;1
73296005;20240228;0,1;1;;;-3,8;1;715;9;4,7;1;1326;9;-1,2;1;0,45;1;;;;;1033;9;8,5;1;0,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;1236;9;99;1;231;9;0;9;779;9;4,5;9;;;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;151;1;150;1
