POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
73296005;20210116;5,1;1;;;-18,6;1;1012;9;-4,9;1;147;9;-11,8;1;-11,75;1;;;;;1440;9;13,7;1;-11,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1227;9;92;1;2344;9;2;9;802;9;1,9;9;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;99;9;98;9
73296005;20210117;3,0;1;;;-16,0;1;1807;9;-5,1;1;803;9;-7,4;1;-10,55;1;;;;;1440;9;10,9;1;-10,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;1;802;9;99;1;220;9;0;9;1002;9;2,9;9;;;83;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;;;;;;;;;110;9;106;1
73296005;20210118;0,0;1;;;-20,1;1;715;9;-6,4;1;1328;9;-14,5;1;-13,25;1;;;;;1440;9;13,7;1;-13,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;1313;9;91;1;439;9;0;9;763;9;1,5;9;;;75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;106;9;105;1
73296005;20210119;0,0;1;;;-18,0;1;646;9;-1,2;1;1240;9;-11,2;1;-9,60;1;;;;;1440;9;16,8;1;-9,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;1105;9;89;1;328;9;0;9;181;9;1,7;9;;;67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;102;9;101;9
73296005;20210120;0,0;1;;;-14,8;1;2123;9;1,5;1;1254;9;-3,5;1;-6,65;1;;;;;1245;9;16,3;1;-6,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;1022;9;72;1;139;9;333;9;0;9;2,1;9;;;44;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;97;9;95;9
73296005;20210121;2,1;1;;;-2,7;1;454;9;2,8;1;1049;9;-0,2;1;0,05;1;;;;;693;9;5,5;1;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;1;9;99;1;2359;9;0;9;178;9;3,9;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;88;9;88;9
73296005;20210122;10,9;1;;;-5,2;1;601;9;2,3;1;1051;9;-2,0;1;-1,45;1;;;;;1131;9;7,5;1;-1,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;717;9;99;1;1;9;0;9;825;9;4,2;9;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;106;9;87;9
73296005;20210123;6,7;1;;;-12,7;1;947;9;-5,1;1;1233;9;-7,5;1;-8,90;1;;;;;1440;9;7,6;1;-8,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;1232;9;94;1;739;9;0;9;729;9;2,8;9;;;79;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;;;;;;;;;115;9;104;9
73296005;20210124;9,6;1;;;-15,2;1;822;9;-7,0;1;123;9;-9,9;1;-11,10;1;;;;;1440;9;8,2;1;-11,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;1116;9;94;1;840;9;228;9;723;9;2,1;9;;;72;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;115;9;113;9
73296005;20210125;1,5;1;;;-11,1;1;1947;9;-9,2;1;601;9;-9,7;1;-10,15;1;;;;;1440;9;1,9;1;-10,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;1;725;9;95;1;11;9;0;9;433;9;2,1;9;;;72;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;118;9;115;9
73296005;20210126;1,3;1;;;-19,9;1;630;9;-8,1;1;404;9;-13,8;1;-14,00;1;;;;;1440;9;11,8;1;-14,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;2253;9;91;1;153;9;5;9;373;9;1,4;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;111;9;110;9
73296005;20210127;31,1;1;;;-16,7;1;1928;9;-0,7;1;1505;9;-4,6;1;-8,70;1;;;;;1440;9;16,0;1;-8,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;1;47;9;98;1;2333;9;0;9;1167;9;3,9;9;;;86;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;9;;;;;;;;;135;9;107;9
73296005;20210128;35,1;1;;;-3,8;1;2359;9;2,0;1;1744;9;-0,8;1;-0,90;1;;;;;861;9;5,8;1;-0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;1940;9;100;1;549;9;0;9;1346;9;5,4;9;;;94;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;9;;;;;;;;;155;9;142;9
73296005;20210129;22,5;1;;;-3,4;1;1648;9;0,6;1;636;9;-2,0;1;-1,40;1;;;;;1323;9;4,0;1;-1,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;935;9;100;1;400;9;0;9;1305;9;4,8;9;;;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;168;9;160;9
73296005;20210130;12,2;1;;;-8,8;1;420;9;0,8;1;1239;9;-3,2;1;-4,00;1;;;;;1278;9;9,6;1;-4,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;11;9;97;1;250;9;0;9;1403;9;4,6;9;;;93;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;9;;;;;;;;;170;9;160;9
73296005;20210131;3,8;1;;;-11,5;1;1758;9;-1,4;1;1236;9;-5,7;1;-6,45;1;;;;;1440;9;10,1;1;-6,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;1;1046;9;97;1;129;9;0;9;1082;9;3,4;9;;;85;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;170;9;169;9
73296005;20210201;19,1;1;;;-11,8;1;1847;9;0,5;1;1109;9;-2,2;1;-5,65;1;;;;;1420;9;12,3;1;-5,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;1;1651;9;98;1;423;9;0;9;1409;9;4,9;9;;;94;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1;9;;;;;;;;;183;9;166;9
73296005;20210202;13,0;1;;;-3,9;1;545;9;4,1;1;2341;9;-0,2;1;0,10;1;;;;;679;9;8,0;1;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;2352;9;100;1;2026;9;0;9;1359;9;5,5;9;;;92;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;181;9;179;9
73296005;20210203;3,7;1;;;0,5;1;2013;9;7,6;1;1013;9;3,2;1;4,05;1;;;;;0;9;7,1;1;4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;1;945;9;95;1;45;9;0;9;343;9;5,3;9;;;69;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;172;9;170;9
73296005;20210204;0,0;1;;;-6,3;1;503;9;6,4;1;1815;9;0,9;1;0,05;1;;;;;559;9;12,7;1;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;1737;9;89;1;227;9;0;9;103;9;4,0;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;156;9;155;9
73296005;20210205;0,0;1;;;-0,8;1;548;9;6,8;1;1024;9;3,9;1;3,00;1;;;;;22;9;7,6;1;3,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;243;9;80;1;1618;9;194;9;9;9;4,3;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;151;9;151;9
73296005;20210206;3,1;1;;;1,0;1;1753;9;6,2;1;1158;9;3,4;1;3,60;1;;;;;169;9;5,2;1;3,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;440;9;95;1;2315;9;0;9;371;9;4,6;9;;;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;147;9;146;9
73296005;20210207;0,9;1;;;-6,6;1;1800;9;0,2;1;624;9;-2,9;1;-3,20;1;;;;;1094;9;6,8;1;-3,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;1;457;9;92;1;1217;9;0;9;542;9;3,7;9;;;74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,6;9;;;;;;;;;146;9;144;9
73296005;20210208;1,7;1;;;-14,7;1;724;9;-2,3;1;1323;9;-7,1;1;-8,50;1;;;;;1440;9;12,4;1;-8,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;1;1329;9;92;1;2151;9;0;9;399;9;2,6;9;;;71;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;9;;;;;;;;;143;9;143;9
73296005;20210209;6,5;1;;;-8,4;1;1745;9;1,0;1;1015;9;-3,3;1;-3,70;1;;;;;1425;9;9,4;1;-3,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;1;2028;9;97;1;447;9;0;9;806;9;3,9;9;;;80;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,5;9;;;;;;;;;147;9;142;9
73296005;20210210;3,5;1;;;-8,1;1;1825;9;-2,2;1;1107;9;-4,2;1;-5,15;1;;;;;1440;9;5,9;1;-5,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;1;1435;9;97;1;134;9;0;9;1216;9;3,9;9;;;88;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;155;9;149;9
73296005;20210211;0,0;1;;;-16,5;1;853;9;1,2;1;1311;9;-7,7;1;-7,65;1;;;;;1425;9;17,7;1;-7,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;1;1320;9;95;1;49;9;113;9;474;9;2,2;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8;9;;;;;;;;;156;9;154;9
73296005;20210212;7,1;1;;;-11,3;1;1906;9;2,6;1;1208;9;-2,3;1;-4,35;1;;;;;1131;9;13,9;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;203;9;97;1;1753;9;11;9;594;9;3,9;9;;;76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,3;9;;;;;;;;;157;9;149;9
73296005;20210213;0,0;1;;;-14,4;1;1753;9;-1,1;1;1151;9;-9,0;1;-7,75;1;;;;;1440;9;13,3;1;-7,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;1;1455;9;98;1;318;9;0;9;951;9;2,8;9;;;82;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;157;9;156;9
73296005;20210214;0,0;1;;;-20,6;1;447;9;0,4;1;1225;9;-13,3;1;-10,10;1;;;;;1427;9;21,0;1;-10,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;1;1053;9;84;1;202;9;330;9;7;9;1,1;9;;;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,1;9;;;;;;;;;155;9;154;9
73296005;20210215;0,0;1;;;-16,1;1;2025;9;4,8;1;1234;9;-5,2;1;-5,65;1;;;;;1225;9;20,9;1;-5,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1;1130;9;74;1;437;9;196;9;0;9;2,4;9;;;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;152;9;152;9
73296005;20210216;1,2;1;;;-3,1;1;219;9;7,1;1;1053;9;2,4;1;2,00;1;;;;;257;9;10,2;1;2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;1843;9;95;1;236;9;14;9;294;9;4,7;9;;;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,7;9;;;;;;;;;149;9;148;9
73296005;20210217;0,0;1;;;-7,9;1;1800;9;4,2;1;1112;9;-3,0;1;-1,85;1;;;;;1126;9;12,1;1;-1,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;2110;9;96;1;108;9;333;9;364;9;3,1;9;;;61;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;144;9;144;9
73296005;20210218;0,0;1;;;-9,6;1;626;9;7,0;1;1238;9;-1,8;1;-1,30;1;;;;;909;9;16,6;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;1017;9;75;1;2307;9;389;9;0;9;2,8;9;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;144;9;143;9
73296005;20210219;0,0;1;;;-6,5;1;616;9;6,9;1;1317;9;-2,0;1;0,20;1;;;;;1081;9;13,4;1;0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;1325;9;83;1;628;9;1;9;21;9;3,3;9;;;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,3;9;;;;;;;;;142;9;142;9
73296005;20210220;0,0;1;;;-6,0;1;56;9;6,7;1;1128;9;-0,9;1;0,35;1;;;;;1016;9;12,7;1;0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;1;1127;9;63;1;30;9;236;9;0;9;2,6;9;;;46;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;143;9;142;9
73296005;20210221;0,0;1;;;-3,4;1;2157;9;7,9;1;1047;9;1,5;1;2,25;1;;;;;474;9;11,3;1;2,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;1;1305;9;58;1;2124;9;1144;9;0;9;2,1;9;;;32;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;9;;;;;;;;;143;9;141;9
73296005;20210222;0,0;1;;;-5,8;1;2237;9;7,6;1;1258;9;3,1;1;0,90;1;;;;;244;9;13,4;1;0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;503;9;77;1;2110;9;247;9;0;9;3,9;9;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;140;9;139;9
73296005;20210223;0,0;1;;;-0,5;1;536;9;9,2;1;1235;9;2,6;1;4,35;1;;;;;178;9;9,7;1;4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;1118;9;76;1;537;9;0;9;0;9;4,8;9;;;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;136;9;135;9
73296005;20210224;0,0;1;;;-2,3;1;342;9;8,0;1;1142;9;1,5;1;2,85;1;;;;;687;9;10,3;1;2,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;1;1331;9;69;1;343;9;201;9;0;9;3,4;9;;;51;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;9;;;;;;;;;134;9;133;9
73296005;20210225;0,0;1;;;-3,0;1;534;9;8,6;1;1245;9;1,6;1;2,80;1;;;;;597;9;11,6;1;2,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;1;1014;9;56;1;834;9;488;9;0;9;3,0;9;;;43;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;133;9;132;9
73296005;20210226;0,0;1;;;-4,9;1;612;9;10,3;1;1206;9;0,0;1;2,70;1;;;;;950;9;15,2;1;2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;1206;9;80;1;2339;9;27;9;2;9;3,6;9;;;59;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;131;9;131;9
73296005;20210227;0,0;1;;;-7,1;1;636;9;3,3;1;1026;9;-1,0;1;-1,90;1;;;;;544;9;10,4;1;-1,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;1;1024;9;87;1;514;9;0;9;214;9;3,9;9;;;68;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;130;9;129;9
73296005;20210228;0,0;1;;;-4,8;1;624;9;6,3;1;1319;9;-0,9;1;0,75;1;;;;;964;9;11,1;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;1;1241;9;77;1;623;9;22;9;0;9;3,4;9;;;59;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,6;9;;;;;;;;;129;9;129;9
