POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
73296005;2021010110;0,0;1;;;;;55;9;-4,7;1;-8,6;1;-4,9;1;910;9;-4,6;1;913;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;1;68;1;903;9;74;1;1000;9;2,6;1;0;9;0;9;;;3,2;1;0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010111;0,0;1;;;;;55;9;-4,8;1;-10,3;1;-5,1;1;1017;9;-4,7;1;1001;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;1;64;1;1056;9;75;1;1021;9;2,3;1;0;9;0;9;;;2,8;1;-0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010112;0,0;1;;;;;56;9;-4,8;1;-9,4;1;-5,3;1;1118;9;-4,4;1;1146;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;1;62;1;1148;9;75;1;1130;9;2,4;1;0;9;0;9;;;3,0;1;-0,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010113;0,0;1;;;;;55;9;-3,8;1;-9,4;1;-4,8;1;1201;9;-3,6;1;1230;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;1;63;1;1233;9;70;1;1201;9;2,4;1;0;9;0;9;;;3,0;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010114;0,0;1;;;;;55;9;-5,0;1;-10,8;1;-5,0;1;1340;9;-3,4;1;1308;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;1;60;1;1322;9;65;1;1301;9;2,2;1;0;9;0;9;;;2,7;1;-0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010115;0,0;1;;;;;56;9;-6,0;1;-11,7;1;-6,4;1;1432;9;-4,6;1;1409;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;1;60;1;1414;9;68;1;1434;9;2,0;1;0;9;0;9;;;2,5;1;-2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010116;0,0;1;;;;;56;9;-6,6;1;-11,2;1;-7,6;1;1539;9;-5,9;1;1503;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;1;63;1;1523;9;71;1;1541;9;2,1;1;0;9;0;9;;;2,6;1;-2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010117;0,0;1;;;;;56;9;-6,1;1;-10,8;1;-6,6;1;1601;9;-6,1;1;1625;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;1;65;1;1626;9;73;1;1642;9;2,2;1;0;9;0;9;;;2,7;1;-2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010118;0,0;1;;;;;56;9;-5,2;1;-11,2;1;-6,5;1;1729;9;-5,0;1;1754;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;1;61;1;1755;9;73;1;1704;9;2,1;1;0;9;0;9;;;2,6;1;-1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010119;0,0;1;;;;;56;9;-7,1;1;-11,7;1;-7,2;1;1845;9;-5,2;1;1801;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;1;62;1;1801;9;71;1;1825;9;2,0;1;0;9;0;9;;;2,5;1;-3,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010120;0,0;1;;;;;56;9;-6,9;1;-10,8;9;-7,3;9;1937;9;-6,7;9;1909;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;9;67;9;1908;9;73;9;1954;9;2,2;9;0;9;0;9;;;2,7;9;-2,9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010121;0,0;1;;;;;56;9;-6,7;1;-10,3;1;-7,0;1;2002;9;-6,4;1;2020;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;1;69;1;2010;9;77;1;2058;9;2,3;1;0;9;0;9;;;2,8;1;-2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010122;0,0;1;;;;;56;9;-9,2;1;-13,9;1;-9,2;1;2200;9;-6,7;1;2101;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;69;1;2157;9;77;1;2123;9;1,7;1;0;9;0;9;;;2,1;1;-6,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010123;0,0;1;;;;;55;9;-7,8;1;-11,7;1;-9,2;1;2201;9;-7,5;1;2230;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;69;1;2230;9;76;1;2203;9;2,0;1;0;9;0;9;;;2,5;1;-4,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010200;0,0;1;;;;;55;9;-8,1;1;-11,7;1;-8,5;1;2320;9;-7,7;1;2331;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;1;71;1;2301;9;77;1;2326;9;2,0;1;0;9;0;9;;;2,5;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010201;0,0;1;;;;;56;9;-7,8;1;-12,8;1;-9,0;1;47;9;-7,3;1;32;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;68;1;33;9;77;1;2;9;1,9;1;0;9;0;9;;;2,3;1;-4,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010202;0,0;1;;;;;57;9;-7,8;1;-12,8;1;-8,6;1;137;9;-5,5;1;145;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;1;60;1;153;9;79;1;141;9;1,9;1;0;9;0;9;;;2,3;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010203;0,0;1;;;;;56;9;-8,0;1;-12,2;1;-9,1;1;256;9;-7,2;1;226;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;67;1;201;9;73;1;223;9;2,0;1;0;9;0;9;;;2,4;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010204;0,0;1;;;;;56;9;-7,5;1;-11,7;1;-8,6;1;313;9;-7,2;1;304;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;1;68;1;305;9;75;1;315;9;2,0;1;0;9;0;9;;;2,5;1;-3,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010205;0,0;1;;;;;55;9;-7,1;1;-11,2;1;-7,6;1;404;9;-7,0;1;420;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;1;69;1;430;9;75;1;419;9;2,1;1;0;9;0;9;;;2,6;1;-3,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010206;0,0;1;;;;;56;9;-5,2;1;-9,4;1;-7,0;1;501;9;-5,2;1;600;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;1;68;1;519;9;74;1;541;9;2,4;1;0;9;0;9;;;3,0;1;-0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010207;0,0;1;;;;;55;9;-4,1;1;-10,3;9;-5,7;9;638;9;-4,1;9;700;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;9;62;9;700;9;76;9;642;9;2,3;9;0;9;0;9;;;2,8;9;0,2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010208;0,0;1;;;;;55;9;-5,0;1;-7,8;1;-5,0;1;754;9;-4,1;1;701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;1;62;1;702;9;81;1;759;9;2,7;1;0;9;3;9;;;3,4;1;0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010209;0,3;1;;;;;55;9;-4,5;1;-7,5;1;-5,0;1;801;9;-4,4;1;849;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79;1;77;1;823;9;82;1;829;9;2,8;1;0;9;29;9;;;3,5;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010210;0,3;1;;;;;56;9;-4,1;1;-7,5;1;-4,5;1;901;9;-4,0;1;958;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;1;76;1;930;9;80;1;902;9;2,8;1;0;9;3;9;;;3,5;1;1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010211;0,3;1;;;;;57;9;-3,7;1;-7,5;1;-4,1;1;1001;9;-3,5;1;1036;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;1;73;1;1027;9;82;1;1015;9;2,8;1;0;9;5;9;;;3,5;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010212;0,2;1;;;;;56;9;-3,3;1;-7,5;1;-3,6;1;1101;9;-3,1;1;1112;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;1;71;1;1135;9;77;1;1101;9;2,8;1;0;9;0;9;;;3,5;1;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010213;0,4;1;;;;;58;9;-3,8;1;-6,7;1;-3,8;1;1218;9;-3,2;1;1201;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;75;1;1202;9;82;1;1247;9;3,0;1;0;9;16;9;;;3,7;1;1,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010214;0,4;1;;;;;59;9;-3,7;1;-6,0;1;-4,0;1;1307;9;-3,5;1;1348;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83;1;80;1;1301;9;87;1;1315;9;3,1;1;0;9;60;9;;;3,9;1;2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010215;0,1;1;;;;;59;9;-4,3;1;-6,0;1;-4,3;1;1457;9;-3,6;1;1435;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;1;83;1;1401;9;88;1;1500;9;3,1;1;0;9;60;9;;;3,9;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010216;0,1;1;;;;;59;9;-6,1;1;-7,5;1;-6,4;1;1554;9;-4,3;1;1501;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;1;87;1;1552;9;92;1;1544;9;2,8;1;0;9;60;9;;;3,5;1;-0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010217;0,0;1;;;;;59;9;-6,7;1;-8,2;1;-7,1;1;1624;9;-6,2;1;1601;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;82;1;1621;9;91;1;1610;9;2,7;1;0;9;60;9;;;3,3;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010218;0,0;1;;;;;59;9;-7,8;1;-9,0;1;-7,8;1;1759;9;-6,7;1;1701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;87;1;1715;9;96;1;1729;9;2,5;1;0;9;60;9;;;3,1;1;-3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010219;0,0;1;;;;;59;9;-7,2;1;-7,8;1;-7,8;1;1801;9;-7,2;1;1836;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;1;92;1;1801;9;97;1;1842;9;2,8;1;0;9;60;9;;;3,4;1;-2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2021010220;0,0;1;;;;;58;9;-7,1;1;-7,8;9;-7,7;9;1913;9;-6,9;9;1955;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;9;93;9;1912;9;96;9;1901;9;2,8;9;0;9;60;9;;;3,4;9;-2,0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
