POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
73296005;2024010110;0,0;1;;;;;104;1;-9,9;1;-11,7;1;-10,3;1;956;9;-8,0;1;906;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;1;79;1;955;9;88;1;913;9;2,1;1;0;9;58;9;;;2,5;1;-6,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010111;0,0;1;;;;;104;1;-7,2;1;-11,7;1;-9,9;1;1001;9;-6,7;1;1055;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;1;71;1;1058;9;88;1;1001;9;2,0;1;0;9;47;9;;;2,5;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010112;0,0;1;;;;;104;1;-3,9;1;-9,4;1;-7,0;1;1101;9;-3,8;1;1149;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;1;63;1;1148;9;74;1;1104;9;2,4;1;0;9;0;9;;;3,0;1;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010113;0,0;1;;;;;103;1;-4,1;1;-8,2;1;-4,4;1;1242;9;-3,2;1;1210;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;60;1;1206;9;72;1;1259;9;2,7;1;0;9;0;9;;;3,3;1;0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010114;0,0;1;;;;;102;1;-4,7;1;-9,9;1;-4,9;1;1358;9;-2,6;1;1314;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;62;1;1315;9;73;1;1343;9;2,3;1;0;9;0;9;;;2,9;1;-0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010115;0,0;1;;;;;103;1;-9,1;1;-11,7;1;-9,2;1;1452;9;-4,5;1;1402;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;1;66;1;1403;9;82;1;1457;9;2,1;1;0;9;6;9;;;2,5;1;-5,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010116;0,0;1;;;;;103;1;-11,2;1;-12,8;1;-11,6;1;1551;9;-9,1;1;1501;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;77;1;1510;9;91;1;1527;9;1,9;1;0;9;55;9;;;2,3;1;-7,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010117;0,0;1;;;;;103;1;-11,7;1;-13,3;1;-12,6;1;1612;9;-11,1;1;1601;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;1;83;1;1606;9;92;1;1602;9;1,8;1;0;9;60;9;;;2,2;1;-8,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010118;0,0;1;;;;;103;1;-9,3;1;-11,2;1;-11,5;1;1701;9;-9,3;1;1757;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;1;84;1;1714;9;91;1;1706;9;2,1;1;0;9;60;9;;;2,6;1;-5,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010119;0,0;1;;;;;103;1;-9,9;1;-12,2;1;-10,2;1;1807;9;-8,0;1;1830;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;1;74;1;1848;9;89;1;1814;9;2,0;1;0;9;42;9;;;2,4;1;-6,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010120;0,0;1;;;;;102;1;-11,8;1;-13,9;1;-11,8;1;1956;9;-9,7;1;1904;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;1;81;1;1909;9;91;1;1952;9;1,7;1;0;9;60;9;;;2,1;1;-8,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010121;0,0;1;;;;;103;1;-10,7;1;-14,5;1;-12,0;1;2001;9;-8,1;1;2036;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;1;70;1;2047;9;90;1;2008;9;1,7;1;0;9;36;9;;;2,0;1;-7,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010122;0,0;1;;;;;102;1;-12,1;1;-13,9;1;-12,2;1;2151;9;-10,8;1;2101;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;1;74;1;2101;9;88;1;2200;9;1,7;1;0;9;49;9;;;2,1;1;-8,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010123;0,0;1;;;;;102;1;-10,2;1;-12,8;1;-11,8;1;2201;9;-9,8;1;2246;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;75;1;2251;9;91;1;2203;9;1,9;1;0;9;54;9;;;2,3;1;-6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010200;0,0;1;;;;;102;1;-10,4;1;-13,3;1;-10,7;1;2356;9;-9,4;1;2314;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;75;1;2325;9;83;1;2303;9;1,8;1;0;9;16;9;;;2,2;1;-7,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010201;0,0;1;;;;;102;1;-9,2;1;-12,2;1;-10,8;1;10;9;-9,1;1;35;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;77;1;50;9;83;1;14;9;2,0;1;0;9;34;9;;;2,4;1;-5,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010202;0,0;1;;;;;101;1;-8,4;1;-10,8;1;-10,0;1;121;9;-8,4;1;200;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;1;75;1;121;9;86;1;132;9;2,2;1;0;9;39;9;;;2,7;1;-4,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010203;0,0;1;;;;;101;1;-7,5;1;-11,2;1;-8,7;1;205;9;-7,5;1;253;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;1;74;1;222;9;81;1;201;9;2,1;1;0;9;12;9;;;2,6;1;-3,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010204;0,0;1;;;;;102;1;-4,4;1;-10,3;1;-7,5;1;301;9;-4,1;1;349;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;61;1;353;9;78;1;305;9;2,3;1;0;9;0;9;;;2,8;1;-0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010205;0,0;1;;;;;101;1;-4,3;1;-9,4;1;-6,2;1;427;9;-4,1;1;457;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;1;64;1;401;9;74;1;427;9;2,4;1;0;9;0;9;;;3,0;1;0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010206;0,0;1;;;;;102;1;-2,2;1;-8,6;1;-4,4;1;501;9;-1,0;1;545;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;1;61;1;559;9;72;1;538;9;2,6;1;0;9;0;9;;;3,2;1;2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010207;0,0;1;;;;;100;1;-3,5;1;-6,4;1;-3,5;1;655;9;-2,3;1;601;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;1;61;1;602;9;81;1;700;9;3,1;1;0;9;3;9;;;3,8;1;2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010208;0,2;1;;;;;100;1;-4,3;1;-6,0;1;-4,3;1;744;9;-3,6;1;701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;1;81;1;701;9;88;1;742;9;3,1;1;0;9;60;9;;;3,9;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010209;0,2;1;;;;;100;1;-3,6;1;-5,4;1;-4,4;1;801;9;-3,6;1;900;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;1;87;1;811;9;90;1;838;9;3,3;1;0;9;60;9;;;4,1;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010210;0,1;1;;;;;100;1;-2,3;1;-5,1;1;-3,5;1;901;9;-2,3;1;956;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;1;82;1;959;9;88;1;901;9;3,4;1;0;9;60;9;;;4,2;1;4,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010211;0,0;1;;;;;101;1;-1,7;1;-3,9;1;-2,6;1;1017;9;-1,7;1;1059;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;1;82;1;1004;9;88;1;1041;9;3,7;1;0;9;60;9;;;4,6;1;5,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010212;0,0;1;;;;;101;1;1,3;1;-3,3;1;-1,8;1;1113;9;1,3;1;1158;9;48;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;1;72;1;1158;9;86;1;1101;9;3,8;1;0;9;47;9;;;4,8;1;8,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010213;0,0;1;;;;;100;1;-1,5;1;-2,7;1;-1,6;1;1258;9;1,9;1;1218;9;36;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;67;1;1218;9;92;1;1259;9;4,0;1;0;9;32;9;;;5,0;1;6,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010214;0,0;1;;;;;100;1;-1,3;1;-2,2;1;-1,7;1;1317;9;-1,3;1;1336;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;1;92;1;1301;9;97;1;1324;9;4,1;1;0;9;60;9;;;5,2;1;6,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010215;0,1;1;;;;;100;1;-1,4;1;-1,4;1;-1,6;1;1420;9;-1,2;1;1401;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1;94;1;1401;9;99;1;1445;9;4,4;1;0;9;60;9;;;5,5;1;7,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010216;0,4;1;;;;;100;1;-1,5;1;-1,7;1;-1,6;1;1534;9;-1,5;1;1501;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;1;98;1;1518;9;99;1;1501;9;4,3;1;0;9;60;9;;;5,4;1;6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010217;0,8;1;;;;;101;1;-1,5;1;-1,7;1;-1,6;1;1604;9;-1,5;1;1601;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1;98;1;1601;9;99;1;1608;9;4,3;1;0;9;60;9;;;5,4;1;6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010218;2,5;1;;;;;103;1;-1,5;1;-1,7;1;-1,6;1;1730;9;-1,5;1;1701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1;99;1;1701;9;99;1;1701;9;4,3;1;0;9;60;9;;;5,4;1;6,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010219;2,1;1;;;;;107;1;-1,4;1;-1,4;1;-1,5;1;1801;9;-1,2;1;1816;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;1;99;1;1801;9;99;1;1801;9;4,4;1;0;9;60;9;;;5,5;1;7,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2024010220;0,9;1;;;;;109;1;-1,1;1;-1,2;1;-1,3;1;1901;9;-0,8;1;1944;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;1;99;1;1901;9;100;1;1907;9;4,5;1;0;9;60;9;;;5,6;1;7,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
