POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
73296005;2025010110;0,0;1;;;;;94;1;-8,5;1;-15,1;1;-9,8;1;942;9;-8,3;1;912;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;55;1;915;9;63;1;932;9;1,6;1;0;9;0;9;;;1,9;1;-5,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010111;0,0;1;;;;;93;1;-1,7;1;-13,3;1;-8,4;1;1001;9;-1,5;1;1057;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;40;1;1059;9;57;1;1001;9;1,8;1;1;9;0;9;;;2,2;1;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010112;0,0;1;;;;;92;1;1,5;1;-13,9;1;-1,7;1;1101;9;1,7;1;1150;9;30;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;1;30;1;1157;9;44;1;1107;9;1,7;1;47;9;0;9;;;2,1;1;4,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010113;0,0;1;;;;;92;1;0,2;1;-11,2;1;0,2;1;1246;9;2,1;1;1220;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;28;1;1220;9;44;1;1241;9;2,1;1;51;9;0;9;;;2,6;1;4,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010114;0,0;1;;;;;92;1;-1,6;1;-12,8;1;-1,6;1;1400;9;1,3;1;1319;9;33;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;35;1;1317;9;46;1;1351;9;1,8;1;27;9;0;9;;;2,3;1;1,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010115;0,0;1;;;;;93;1;-3,3;1;-13,3;1;-3,3;1;1459;9;-0,4;1;1404;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;37;1;1404;9;46;1;1432;9;1,8;1;18;9;0;9;;;2,2;1;-0,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010116;0,0;1;;;;;93;1;-4,9;1;-13,3;1;-4,9;1;1559;9;-2,7;1;1513;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;1;42;1;1517;9;51;1;1600;9;1,8;1;0;9;0;9;;;2,2;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010117;0,0;1;;;;;94;1;-4,3;1;-13,9;1;-5,2;1;1603;9;-3,3;1;1650;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;1;43;1;1653;9;51;1;1601;9;1,7;1;0;9;0;9;;;2,1;1;-1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010118;0,0;1;;;;;93;1;-2,7;1;-13,3;1;-5,0;1;1750;9;-2,7;1;1800;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;43;1;1733;9;50;1;1703;9;1,8;1;0;9;0;9;;;2,2;1;0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010119;0,0;1;;;;;93;1;-5,3;1;-13,9;1;-5,5;1;1857;9;-2,8;1;1801;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;1;42;1;1806;9;50;1;1900;9;1,7;1;0;9;0;9;;;2,1;1;-2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010120;0,0;1;;;;;93;1;-5,1;1;-15,1;1;-6,0;1;1943;9;-4,0;1;1928;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;44;1;1931;9;53;1;1908;9;1,5;1;0;9;0;9;;;1,9;1;-2,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010121;0,0;1;;;;;93;1;-4,7;1;-15,1;1;-5,3;1;2002;9;-3,0;1;2025;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;42;1;2027;9;50;1;2004;9;1,5;1;0;9;0;9;;;1,9;1;-1,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010122;0,0;1;;;;;93;1;-4,0;1;-14,5;1;-4,8;1;2101;9;-2,7;1;2125;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;41;1;2107;9;47;1;2115;9;1,6;1;0;9;0;9;;;2,0;1;-0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010123;0,0;1;;;;;93;1;-2,1;1;-13,9;1;-4,4;1;2217;9;-2,1;1;2259;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;1;40;1;2259;9;49;1;2216;9;1,7;1;2;9;0;9;;;2,1;1;1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010200;0,0;1;;;;;93;1;-0,9;1;-13,3;1;-3,6;1;2307;9;-0,9;1;2337;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1;38;1;2337;9;46;1;2318;9;1,8;1;30;9;0;9;;;2,2;1;2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010201;0,0;1;;;;;93;1;-2,9;1;-13,3;1;-3,6;1;12;9;-0,8;1;1;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;1;38;1;1;9;46;1;7;9;1,8;1;4;9;0;9;;;2,2;1;0,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010202;0,0;1;;;;;93;1;-4,2;1;-14,5;1;-5,2;1;154;9;-2,5;1;129;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;1;43;1;101;9;52;1;153;9;1,6;1;0;9;0;9;;;2,0;1;-1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010203;0,0;1;;;;;95;1;-3,6;1;-14,5;1;-5,5;1;217;9;-3,4;1;244;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1;40;1;248;9;52;1;217;9;1,6;1;1;9;0;9;;;2,0;1;-0,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010204;0,0;1;;;;;94;1;-3,6;1;-16,5;1;-4,5;1;350;9;-2,7;1;317;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;36;1;327;9;44;1;305;9;1,4;1;50;9;0;9;;;1,7;1;-1,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010205;0,0;1;;;;;93;1;-5,3;1;-16,5;1;-5,8;1;452;9;-3,0;1;429;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;1;35;1;428;9;43;1;442;9;1,4;1;40;9;0;9;;;1,7;1;-2,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010206;0,0;1;;;;;94;1;-3,6;1;-15,8;1;-5,9;1;508;9;-3,6;1;600;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;37;1;552;9;45;1;517;9;1,4;1;19;9;0;9;;;1,8;1;-0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010207;0,1;1;;;;;93;1;-4,5;1;-15,1;1;-4,8;1;630;9;-3,4;1;602;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;1;37;1;602;9;46;1;618;9;1,5;1;19;9;0;9;;;1,9;1;-1,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010208;0,0;1;;;;;95;1;-2,6;1;-15,8;1;-4,9;1;706;9;-1,2;1;740;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;29;1;741;9;44;1;702;9;1,4;1;46;9;0;9;;;1,8;1;0,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010209;0,0;1;;;;;93;1;-3,1;1;-15,1;1;-4,1;1;837;9;-1,8;1;826;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;1;31;1;803;9;44;1;854;9;1,5;1;53;9;0;9;;;1,9;1;-0,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010210;0,0;1;;;;;93;1;-1,8;1;-15,1;1;-4,0;1;913;9;-1,0;1;953;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1;31;1;953;9;47;1;938;9;1,5;1;33;9;0;9;;;1,9;1;1,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010211;0,0;1;;;;;92;1;-0,6;1;-15,1;1;-1,5;1;1001;9;0,3;1;1054;9;50;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;1;29;1;1015;9;35;1;1020;9;1,5;1;60;9;0;9;;;1,9;1;2,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010212;0,0;1;;;;;92;1;-0,2;1;-14,5;1;-0,6;1;1118;9;0,1;1;1145;9;56;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;1;30;1;1107;9;36;1;1104;9;1,6;1;60;9;0;9;;;2,0;1;2,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010213;0,0;1;;;;;92;1;-0,7;1;-13,9;1;-0,7;1;1300;9;0,3;1;1225;9;48;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;1;31;1;1202;9;37;1;1214;9;1,7;1;60;9;0;9;;;2,1;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010214;0,0;1;;;;;92;1;-0,3;1;-15,1;1;-0,7;1;1301;9;0,3;1;1352;9;50;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;29;1;1351;9;35;1;1301;9;1,5;1;60;9;0;9;;;1,9;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010215;0,0;1;;;;;92;1;-0,6;1;-15,1;1;-1,1;1;1432;9;0,0;1;1402;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;1;30;1;1444;9;38;1;1428;9;1,5;1;60;9;0;9;;;1,9;1;2,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010216;0,0;1;;;;;92;1;-0,1;1;-15,8;1;-1,2;1;1532;9;-0,1;1;1559;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;1;29;1;1558;9;37;1;1532;9;1,4;1;60;9;0;9;;;1,8;1;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010217;0,0;1;;;;;92;1;-2,1;1;-10,8;1;-2,1;1;1658;9;-0,1;1;1601;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1;28;1;1614;9;52;1;1656;9;2,2;1;33;9;0;9;;;2,7;1;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010218;0,6;1;;;;;91;1;-4,5;1;-7,5;1;-4,5;1;1759;9;-2,1;1;1701;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1;52;1;1701;9;80;1;1759;9;2,8;1;0;9;2;9;;;3,5;1;0,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010219;1,8;1;;;;;95;1;-5,0;1;-6,4;1;-5,0;1;1853;9;-4,5;1;1801;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;81;1;1801;9;90;1;1840;9;3,1;1;0;9;60;9;;;3,8;1;0,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73296005;2025010220;1,7;1;;;;;97;1;-4,8;1;-6,0;1;-5,0;1;1901;9;-4,7;1;1920;9;60;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;1;91;1;1901;9;92;1;1925;9;3,1;1;0;9;60;9;;;3,9;1;1,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
