1,SU-17079,0113919248,2025,8,20,16,20,27,0,913,299,08
1,SU-17079,0113919248,2025,8,20,16,20,27,300,913,298,92
1,SU-17079,0113919248,2025,8,20,16,20,27,600,912,298,76
1,SU-17079,0113919248,2025,8,20,16,20,27,900,912,298,64
1,SU-17079,0113919248,2025,8,20,16,20,27,1200,912,298,57
1,SU-17079,0113919248,2025,8,20,16,20,27,1500,912,298,53
1,SU-17079,0113919248,2025,8,20,16,20,27,1800,912,298,51
1,SU-17079,0113919248,2025,8,20,16,20,27,2100,912,298,39
1,SU-17079,0113919248,2025,8,20,16,20,27,2400,906,297,32
1,SU-17079,0113919248,2025,8,20,16,20,27,2700,901,296,86
1,SU-17079,0113919248,2025,8,20,16,20,27,3000,932,296,55
1,SU-17079,0113919248,2025,8,20,16,20,27,3300,960,296,45
1,SU-17079,0113919248,2025,8,20,16,20,27,3600,965,296,47
1,SU-17079,0113919248,2025,8,20,16,20,27,3900,974,296,54
1,SU-17079,0113919248,2025,8,20,16,20,27,4200,973,296,58
1,SU-17079,0113919248,2025,8,20,16,20,27,4500,972,297,24
1,SU-17079,0113919248,2025,8,20,16,20,27,4800,970,297,37
1,SU-17079,0113919248,2025,8,20,16,20,27,5100,968,297,44
1,SU-17079,0113919248,2025,8,20,16,20,27,5400,965,297,50
1,SU-17079,0113919248,2025,8,20,16,20,27,5700,960,297,55
1,SU-17079,0113919248,2025,8,20,16,20,27,6000,958,297,65
1,SU-17079,0113919248,2025,8,20,16,20,27,6300,958,298,26
1,SU-17079,0113919248,2025,8,20,16,20,27,6600,957,297,37
1,SU-17079,0113919248,2025,8,20,16,20,27,6900,957,296,73
1,SU-17079,0113919248,2025,8,20,16,20,27,7200,957,296,55
1,SU-17079,0113919248,2025,8,20,16,20,27,7500,958,297,06
1,SU-17079,0113919248,2025,8,20,16,20,27,7800,958,297,27
1,SU-17079,0113919248,2025,8,20,16,20,27,8100,958,297,42
1,SU-17079,0113919248,2025,8,20,16,20,27,8400,957,297,52
1,SU-17079,0113919248,2025,8,20,16,20,27,8700,958,297,59
1,SU-17079,0113919248,2025,8,20,16,20,27,9000,958,297,65
1,SU-17079,0113919248,2025,8,20,16,20,27,9300,958,297,70
1,SU-17079,0113919248,2025,8,20,16,20,27,9600,958,297,72
1,SU-17079,0113919248,2025,8,20,16,20,27,9900,958,297,74
1,SU-17079,0113919248,2025,8,20,16,20,27,10200,958,297,75
1,SU-17079,0113919248,2025,8,20,16,20,27,10500,958,297,76
1,SU-17079,0113919248,2025,8,20,16,20,27,10800,957,297,76
1,SU-17079,0113919248,2025,8,20,16,20,27,11100,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,11400,958,297,78
1,SU-17079,0113919248,2025,8,20,16,20,27,11700,958,297,81
1,SU-17079,0113919248,2025,8,20,16,20,27,12000,957,297,82
1,SU-17079,0113919248,2025,8,20,16,20,27,12300,957,297,84
1,SU-17079,0113919248,2025,8,20,16,20,27,12600,958,297,83
1,SU-17079,0113919248,2025,8,20,16,20,27,12900,958,297,83
1,SU-17079,0113919248,2025,8,20,16,20,27,13200,958,297,82
1,SU-17079,0113919248,2025,8,20,16,20,27,13500,957,297,80
1,SU-17079,0113919248,2025,8,20,16,20,27,13800,958,297,79
1,SU-17079,0113919248,2025,8,20,16,20,27,14100,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,14400,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,14700,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,15000,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,15300,958,297,78
1,SU-17079,0113919248,2025,8,20,16,20,27,15600,958,297,78
1,SU-17079,0113919248,2025,8,20,16,20,27,15900,958,297,78
1,SU-17079,0113919248,2025,8,20,16,20,27,16200,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,16500,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,16800,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,17100,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,17400,958,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,17700,959,297,77
1,SU-17079,0113919248,2025,8,20,16,20,27,18000,958,297,79
1,SU-17079,0113919248,2025,8,20,16,20,27,18300,957,297,80
1,SU-17079,0113919248,2025,8,20,16,20,27,18600,958,297,80
1,SU-17079,0113919248,2025,8,20,16,20,27,18900,958,297,81
1,SU-17079,0113919248,2025,8,20,16,20,27,19200,958,297,82
1,SU-17079,0113919248,2025,8,20,16,20,27,19500,958,297,83
1,SU-17079,0113919248,2025,8,20,16,20,27,19800,958,297,87
1,SU-17079,0113919248,2025,8,20,16,20,27,20100,959,297,90
1,SU-17079,0113919248,2025,8,20,16,20,27,20400,959,297,93
1,SU-17079,0113919248,2025,8,20,16,20,27,20700,959,297,95
1,SU-17079,0113919248,2025,8,20,16,20,27,21000,958,297,97
1,SU-17079,0113919248,2025,8,20,16,20,27,21300,958,297,98
1,SU-17079,0113919248,2025,8,20,16,20,27,21600,959,297,99
1,SU-17079,0113919248,2025,8,20,16,20,27,21900,958,298,00
1,SU-17079,0113919248,2025,8,20,16,20,27,22200,958,298,00
1,SU-17079,0113919248,2025,8,20,16,20,27,22500,959,298,00
1,SU-17079,0113919248,2025,8,20,16,20,27,22800,959,298,01
1,SU-17079,0113919248,2025,8,20,16,20,27,23100,958,298,01
1,SU-17079,0113919248,2025,8,20,16,20,27,23400,958,298,03
1,SU-17079,0113919248,2025,8,20,16,20,27,23700,958,298,04
1,SU-17079,0113919248,2025,8,20,16,20,27,24000,958,298,05
1,SU-17079,0113919248,2025,8,20,16,20,27,24300,958,298,09
1,SU-17079,0113919248,2025,8,20,16,20,27,24600,958,298,10
1,SU-17079,0113919248,2025,8,20,16,20,27,24900,958,298,14
1,SU-17079,0113919248,2025,8,20,16,20,27,25200,958,298,16
1,SU-17079,0113919248,2025,8,20,16,20,27,25500,958,298,18
1,SU-17079,0113919248,2025,8,20,16,20,27,25800,958,298,21
1,SU-17079,0113919248,2025,8,20,16,20,27,26100,958,298,23
1,SU-17079,0113919248,2025,8,20,16,20,27,26400,958,298,26
1,SU-17079,0113919248,2025,8,20,16,20,27,26700,958,298,28
1,SU-17079,0113919248,2025,8,20,16,20,27,27000,958,298,29
1,SU-17079,0113919248,2025,8,20,16,20,27,27300,958,298,30
1,SU-17079,0113919248,2025,8,20,16,20,27,27600,958,298,31
1,SU-17079,0113919248,2025,8,20,16,20,27,27900,958,298,33
1,SU-17079,0113919248,2025,8,20,16,20,27,28200,958,298,34
1,SU-17079,0113919248,2025,8,20,16,20,27,28500,958,298,35
1,SU-17079,0113919248,2025,8,20,16,20,27,28800,958,298,36
1,SU-17079,0113919248,2025,8,20,16,20,27,29100,958,298,36
1,SU-17079,0113919248,2025,8,20,16,20,27,29400,958,298,37
1,SU-17079,0113919248,2025,8,20,16,20,27,29700,958,298,38
1,SU-17079,0113919248,2025,8,20,16,20,27,30000,958,298,38
1,SU-17079,0113919248,2025,8,20,16,20,27,30300,958,298,39
1,SU-17079,0113919248,2025,8,20,16,20,27,30600,958,298,39
1,SU-17079,0113919248,2025,8,20,16,20,27,30900,958,298,40
1,SU-17079,0113919248,2025,8,20,16,20,27,31200,958,298,41
1,SU-17079,0113919248,2025,8,20,16,20,27,31500,958,298,41
1,SU-17079,0113919248,2025,8,20,16,20,27,31800,958,298,41
1,SU-17079,0113919248,2025,8,20,16,20,27,32100,958,298,42
1,SU-17079,0113919248,2025,8,20,16,20,27,32400,958,298,42
1,SU-17079,0113919248,2025,8,20,16,20,27,32700,958,298,43
1,SU-17079,0113919248,2025,8,20,16,20,27,33000,958,298,43
1,SU-17079,0113919248,2025,8,20,16,20,27,33300,957,298,43
1,SU-17079,0113919248,2025,8,20,16,20,27,33600,958,298,44
1,SU-17079,0113919248,2025,8,20,16,20,27,33900,958,298,44
1,SU-17079,0113919248,2025,8,20,16,20,27,34200,958,298,44
1,SU-17079,0113919248,2025,8,20,16,20,27,34500,958,298,45
1,SU-17079,0113919248,2025,8,20,16,20,27,34800,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,35100,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,35400,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,35700,958,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,36000,957,298,47
1,SU-17079,0113919248,2025,8,20,16,20,27,36300,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,36600,958,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,36900,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,37200,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,37500,957,298,47
1,SU-17079,0113919248,2025,8,20,16,20,27,37800,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,38100,957,298,47
1,SU-17079,0113919248,2025,8,20,16,20,27,38400,957,298,47
1,SU-17079,0113919248,2025,8,20,16,20,27,38700,957,298,47
1,SU-17079,0113919248,2025,8,20,16,20,27,39000,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,39300,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,39600,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,39900,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,40200,957,298,46
1,SU-17079,0113919248,2025,8,20,16,20,27,40500,957,298,46
