1,SU-17343,0064560832,2024,2,15,8,33,41,0,919,293,80
1,SU-17343,0064560832,2024,2,15,8,33,41,900,918,286,65
1,SU-17343,0064560832,2024,2,15,8,33,41,1800,917,282,80
1,SU-17343,0064560832,2024,2,15,8,33,41,2700,917,281,19
1,SU-17343,0064560832,2024,2,15,8,33,41,3600,917,281,14
1,SU-17343,0064560832,2024,2,15,8,33,41,4500,916,281,72
1,SU-17343,0064560832,2024,2,15,8,33,41,5400,918,282,30
1,SU-17343,0064560832,2024,2,15,8,33,41,6300,917,282,82
1,SU-17343,0064560832,2024,2,15,8,33,41,7200,918,282,93
1,SU-17343,0064560832,2024,2,15,8,33,41,8100,918,283,01
1,SU-17343,0064560832,2024,2,15,8,33,41,9000,917,283,80
1,SU-17343,0064560832,2024,2,15,8,33,41,9900,917,284,34
1,SU-17343,0064560832,2024,2,15,8,33,41,10800,916,285,25
1,SU-17343,0064560832,2024,2,15,8,33,41,11700,917,286,10
1,SU-17343,0064560832,2024,2,15,8,33,41,12600,917,286,58
1,SU-17343,0064560832,2024,2,15,8,33,41,13500,918,286,74
1,SU-17343,0064560832,2024,2,15,8,33,41,14400,917,286,76
1,SU-17343,0064560832,2024,2,15,8,33,41,15300,916,286,86
1,SU-17343,0064560832,2024,2,15,8,33,41,16200,916,287,10
1,SU-17343,0064560832,2024,2,15,8,33,41,17100,916,287,32
1,SU-17343,0064560832,2024,2,15,8,33,41,18000,917,287,74
1,SU-17343,0064560832,2024,2,15,8,33,41,18900,917,287,99
1,SU-17343,0064560832,2024,2,15,8,33,41,19800,916,287,94
1,SU-17343,0064560832,2024,2,15,8,33,41,20700,916,287,64
1,SU-17343,0064560832,2024,2,15,8,33,41,21600,916,286,90
1,SU-17343,0064560832,2024,2,15,8,33,41,22500,916,286,21
1,SU-17343,0064560832,2024,2,15,8,33,41,23400,915,286,21
1,SU-17343,0064560832,2024,2,15,8,33,41,24300,915,286,36
1,SU-17343,0064560832,2024,2,15,8,33,41,25200,915,285,77
1,SU-17343,0064560832,2024,2,15,8,33,41,26100,915,285,72
1,SU-17343,0064560832,2024,2,15,8,33,41,27000,914,285,37
1,SU-17343,0064560832,2024,2,15,8,33,41,27900,915,285,02
