date;batterie;temperature;rD;gD;bD;uD;rB;gB;bB;uB;rR;gR;bR;uR;rG;gG;bG;uB;rUV;gUV;bUV;uUV;cond_current;cond_voltage;pression;background;Gpure;channel1;channel2;channel3;channel4
15/08/2025 18:06;4.05;21.94;0;0;0;0;194;1620;5576;7232;62954;2707;6591;65288;0;0;0;0;0;0;0;0;0;0;0;3.441975309;-238.6666667;26.458135;1320.14538;0;0
15/08/2025 18:21;4.05;17.63;0;0;0;1;19;383;1235;1614;996;45;105;1052;0;0;0;0;0;0;0;0;0;0;0;3.224543081;-28.66666667;2.43690774;20.88612;0;0
15/08/2025 18:36;4.19;15;0;0;1;1;15;289;928;1212;821;37;86;869;0;0;0;0;0;0;0;0;0;0;0;3.207612457;-20;1.678831932;17.21637;0;-0.943949594
15/08/2025 18:51;4.11;13.88;0;0;0;1;13;236;753;983;690;32;73;732;0;0;0;0;0;0;0;0;0;0;0;3.190677966;-15;1.249891914;14.4693;0;0
15/08/2025 19:06;4.1;13.19;0;0;0;1;11;204;649;846;665;31;70;707;0;0;0;0;0;0;0;0;0;0;0;3.181372549;-12.33333333;1.023640489;13.94505;0;0
15/08/2025 19:21;4.07;12.69;0;0;0;1;11;194;616;805;630;29;67;670;0;0;0;0;0;0;0;0;0;0;0;3.175257732;-11.33333333;0.939247548;13.2111;0;0
15/08/2025 19:36;4.1;12.38;0;0;0;1;11;189;599;781;631;29;67;671;0;0;0;0;0;0;0;0;0;0;0;3.169312169;-10.66666667;0.883122359;13.23207;0;0
15/08/2025 19:51;4.07;12.13;0;0;0;0;10;190;603;786;636;29;67;676;0;0;0;0;0;0;0;0;0;0;0;3.173684211;-11;0.911171276;13.33692;0;0
15/08/2025 20:06;4.05;11.81;0;0;0;0;10;186;589;767;640;29;67;681;0;0;0;0;0;0;0;0;0;0;0;3.166666667;-10.33333333;0.855100795;13.4208;0;0
15/08/2025 20:21;4.23;11.5;0;0;0;0;10;183;580;756;635;29;67;676;0;0;0;0;0;0;0;0;0;0;0;3.169398907;-10.33333333;0.855100795;13.31595;0;0
15/08/2025 20:36;4.11;11.13;0;0;0;0;10;180;572;745;626;28;66;666;0;0;0;0;0;0;0;0;0;0;0;3.177777778;-10.66666667;0.883122359;13.12722;0;0
15/08/2025 20:51;4.03;10.88;0;0;0;0;10;181;576;749;627;28;66;666;0;0;0;0;0;0;0;0;0;0;0;3.182320442;-11;0.911171276;13.14819;0;0
15/08/2025 21:06;4.17;10.63;0;0;0;0;9;182;577;752;631;28;66;670;0;0;0;0;0;0;0;0;0;0;0;3.17032967;-10.33333333;0.855100795;13.23207;0;0
15/08/2025 21:21;4.05;10.31;0;0;0;0;10;183;583;760;637;29;67;678;0;0;0;0;0;0;0;0;0;0;0;3.18579235;-11.33333333;0.939247548;13.35789;0;0
15/08/2025 21:36;4.07;10.06;0;0;0;0;10;183;584;761;637;29;66;677;0;0;0;0;0;0;0;0;0;0;0;3.191256831;-11.66666667;0.967351174;13.35789;0;0
15/08/2025 21:51;4.06;9.88;0;0;0;0;10;182;580;756;635;29;66;675;0;0;0;0;0;0;0;0;0;0;0;3.186813187;-11.33333333;0.939247548;13.31595;0;0
15/08/2025 22:06;4.1;9.63;0;0;0;0;9;180;573;748;622;28;65;662;0;0;0;0;0;0;0;0;0;0;0;3.183333333;-11;0.911171276;13.04334;0;0
15/08/2025 22:21;4.03;9.5;0;0;0;0;9;179;569;741;610;28;64;648;0;0;0;0;0;0;0;0;0;0;0;3.17877095;-10.66666667;0.883122359;12.7917;0;0
15/08/2025 22:36;4.05;9.31;0;0;0;0;9;180;573;746;614;28;64;653;0;0;0;0;0;0;0;0;0;0;0;3.183333333;-11;0.911171276;12.87558;0;0
15/08/2025 22:51;4.06;9.13;0;0;0;0;9;178;568;741;609;27;63;648;0;0;0;0;0;0;0;0;0;0;0;3.191011236;-11.33333333;0.939247548;12.77073;0;0
15/08/2025 23:06;4.13;8.94;0;0;0;0;9;177;563;734;610;28;64;649;0;0;0;0;0;0;0;0;0;0;0;3.18079096;-10.66666667;0.883122359;12.7917;0;0
15/08/2025 23:21;4.03;8.81;0;0;0;0;9;180;572;747;617;28;64;656;0;0;0;0;0;0;0;0;0;0;0;3.177777778;-10.66666667;0.883122359;12.93849;0;0
15/08/2025 23:36;4.05;8.69;0;0;0;0;9;181;577;752;618;28;64;657;0;0;0;0;0;0;0;0;0;0;0;3.187845304;-11.33333333;0.939247548;12.95946;0;0
15/08/2025 23:51;4.13;8.56;0;0;0;0;9;175;558;727;612;28;64;651;0;0;0;0;0;0;0;0;0;0;0;3.188571429;-11;0.911171276;12.83364;0;0
16/08/2025 00:06;4.11;8.44;0;0;0;0;9;175;559;728;603;27;63;641;0;0;0;0;0;0;0;0;0;0;0;3.194285714;-11.33333333;0.939247548;12.64491;0;0
16/08/2025 00:21;4.17;8.38;0;0;0;0;9;176;561;732;615;28;64;654;0;0;0;0;0;0;0;0;0;0;0;3.1875;-11;0.911171276;12.89655;0;0
16/08/2025 00:36;4.17;8.31;0;0;0;0;9;177;563;734;618;28;64;657;0;0;0;0;0;0;0;0;0;0;0;3.18079096;-10.66666667;0.883122359;12.95946;0;0
16/08/2025 00:51;4.14;8.25;0;0;0;0;9;175;558;727;619;28;64;658;0;0;0;0;0;0;0;0;0;0;0;3.188571429;-11;0.911171276;12.98043;0;0
16/08/2025 01:06;4.05;8.13;0;0;0;0;9;176;560;729;604;27;63;642;0;0;0;0;0;0;0;0;0;0;0;3.181818182;-10.66666667;0.883122359;12.66588;0;0
16/08/2025 01:21;4.06;8.06;0;0;0;0;9;173;553;720;611;27;64;650;0;0;0;0;0;0;0;0;0;0;0;3.196531792;-11.33333333;0.939247548;12.81267;0;0
16/08/2025 01:36;4.14;7.94;0;0;0;0;9;173;554;722;609;27;63;648;0;0;0;0;0;0;0;0;0;0;0;3.202312139;-11.66666667;0.967351174;12.77073;0;0
16/08/2025 01:51;4.13;7.81;0;0;0;0;9;173;552;719;596;27;62;634;0;0;0;0;0;0;0;0;0;0;0;3.190751445;-11;0.911171276;12.49812;0;0
16/08/2025 02:06;4.05;7.75;0;0;0;0;9;173;552;719;608;27;63;647;0;0;0;0;0;0;0;0;0;0;0;3.190751445;-11;0.911171276;12.74976;0;0
16/08/2025 02:21;4.18;7.63;0;0;0;0;9;176;562;731;603;27;63;642;0;0;0;0;0;0;0;0;0;0;0;3.193181818;-11.33333333;0.939247548;12.64491;0;0
16/08/2025 02:36;4.06;7.56;0;0;0;0;9;172;552;718;596;27;62;634;0;0;0;0;0;0;0;0;0;0;0;3.209302326;-12;0.995482154;12.49812;0;0
16/08/2025 02:51;4.18;7.56;0;0;0;0;9;173;553;720;601;27;62;639;0;0;0;0;0;0;0;0;0;0;0;3.196531792;-11.33333333;0.939247548;12.60297;0;0
16/08/2025 03:06;4.02;7.44;0;0;0;0;9;174;557;726;602;27;62;640;0;0;0;0;0;0;0;0;0;0;0;3.201149425;-11.66666667;0.967351174;12.62394;0;0
16/08/2025 03:21;4.07;7.38;0;0;0;0;9;174;556;723;600;27;62;638;0;0;0;0;0;0;0;0;0;0;0;3.195402299;-11.33333333;0.939247548;12.582;0;0
16/08/2025 03:36;4.06;7.31;0;0;0;0;9;172;548;714;601;27;62;639;0;0;0;0;0;0;0;0;0;0;0;3.186046512;-10.66666667;0.883122359;12.60297;0;0
16/08/2025 03:51;4.18;7.25;0;0;0;0;9;171;547;712;600;27;62;639;0;0;0;0;0;0;0;0;0;0;0;3.198830409;-11.33333333;0.939247548;12.582;0;0
16/08/2025 04:06;4.05;7.19;0;0;0;0;9;171;547;712;594;27;61;633;0;0;0;0;0;0;0;0;0;0;0;3.198830409;-11.33333333;0.939247548;12.45618;0;0
16/08/2025 04:21;4.18;7.13;0;0;0;0;9;171;547;711;603;27;63;642;0;0;0;0;0;0;0;0;0;0;0;3.198830409;-11.33333333;0.939247548;12.64491;0;0
16/08/2025 04:36;4.18;7.13;0;0;0;0;9;172;550;717;591;27;61;629;0;0;0;0;0;0;0;0;0;0;0;3.197674419;-11.33333333;0.939247548;12.39327;0;0
16/08/2025 04:51;4.18;7.06;0;0;0;0;9;172;549;715;592;27;61;630;0;0;0;0;0;0;0;0;0;0;0;3.191860465;-11;0.911171276;12.41424;0;0
16/08/2025 05:06;4.18;7;0;0;0;0;9;174;556;724;594;27;62;633;0;0;0;0;0;0;0;0;0;0;0;3.195402299;-11.33333333;0.939247548;12.45618;0;0
16/08/2025 05:21;4.18;6.94;0;0;0;0;9;171;548;714;594;27;61;631;0;0;0;0;0;0;0;0;0;0;0;3.204678363;-11.66666667;0.967351174;12.45618;0;0
16/08/2025 05:36;4.18;6.88;0;0;0;0;9;169;541;704;585;26;61;622;0;0;0;0;0;0;0;0;0;0;0;3.201183432;-11.33333333;0.939247548;12.26745;0;0
16/08/2025 05:51;4.02;6.88;0;0;0;0;9;174;557;725;605;27;63;645;0;0;0;0;0;0;0;0;0;0;0;3.201149425;-11.66666667;0.967351174;12.68685;0;0
16/08/2025 06:06;4.13;6.81;0;0;0;0;9;175;559;727;605;27;63;643;0;0;0;0;0;0;0;0;0;0;0;3.194285714;-11.33333333;0.939247548;12.68685;0;0
16/08/2025 06:21;4.05;6.75;0;0;0;0;9;175;561;730;608;27;63;647;0;0;0;0;0;0;0;0;0;0;0;3.205714286;-12;0.995482154;12.74976;0;0
16/08/2025 06:36;4.05;6.69;0;0;0;0;9;173;555;722;602;27;62;641;0;0;0;0;0;0;0;0;0;0;0;3.208092486;-12;0.995482154;12.62394;0;0
16/08/2025 06:51;4.13;6.69;0;0;0;0;9;173;552;719;582;26;60;620;0;0;0;0;0;0;0;0;0;0;0;3.190751445;-11;0.911171276;12.20454;0;0
16/08/2025 07:06;4.19;6.63;0;0;0;0;9;173;552;717;589;27;61;628;0;0;0;0;0;0;0;0;0;0;0;3.190751445;-11;0.911171276;12.35133;0;0
16/08/2025 07:21;4.18;6.63;0;0;0;0;9;175;558;726;596;27;62;634;0;0;0;0;0;0;0;0;0;0;0;3.188571429;-11;0.911171276;12.49812;0;0
16/08/2025 07:36;4.05;6.69;0;0;0;0;9;169;538;700;577;26;60;614;0;0;0;0;0;0;0;0;0;0;0;3.183431953;-10.33333333;0.855100795;12.09969;0;0
16/08/2025 07:51;4.18;6.63;0;0;0;0;9;168;535;695;577;26;60;614;0;0;0;0;0;0;0;0;0;0;0;3.18452381;-10.33333333;0.855100795;12.09969;0;0
16/08/2025 08:06;4.02;6.69;0;0;0;1;9;166;530;689;571;26;60;609;0;0;0;0;0;0;0;0;0;0;0;3.192771084;-10.66666667;0.883122359;11.97387;0;0
16/08/2025 08:21;4.18;6.75;0;0;0;1;9;163;520;677;569;26;59;605;0;0;0;0;0;0;0;0;0;0;0;3.190184049;-10.33333333;0.855100795;11.93193;0;0
16/08/2025 08:36;4.05;6.88;0;0;0;1;9;164;524;682;570;26;59;608;0;0;0;0;0;0;0;0;0;0;0;3.195121951;-10.66666667;0.883122359;11.9529;0;0
16/08/2025 08:51;4.05;7.06;0;0;0;1;9;163;519;675;557;25;58;594;0;0;0;0;0;0;0;0;0;0;0;3.18404908;-10;0.827106586;11.68029;0;0
16/08/2025 09:06;4.2;7.31;0;0;0;1;9;160;511;664;551;25;58;588;0;0;0;0;0;0;0;0;0;0;0;3.19375;-10.33333333;0.855100795;11.55447;0;0
16/08/2025 09:21;4.18;7.56;0;0;0;1;9;164;524;683;565;26;59;603;0;0;0;0;0;0;0;0;0;0;0;3.195121951;-10.66666667;0.883122359;11.84805;0;0
16/08/2025 09:36;4.02;7.94;0;0;0;1;9;164;523;681;568;26;59;605;0;0;0;0;0;0;0;0;0;0;0;3.18902439;-10.33333333;0.855100795;11.91096;0;0
16/08/2025 09:51;4.05;8.38;0;0;0;1;9;164;524;682;551;25;58;586;0;0;0;0;0;0;0;0;0;0;0;3.195121951;-10.66666667;0.883122359;11.55447;0;0
16/08/2025 10:06;4.18;8.81;0;0;0;1;9;160;511;666;556;25;58;594;0;0;0;0;0;0;0;0;0;0;0;3.19375;-10.33333333;0.855100795;11.65932;0;0
16/08/2025 10:21;4.18;9.31;0;0;0;1;9;165;525;684;563;26;59;600;0;0;0;0;0;0;0;0;0;0;0;3.181818182;-10;0.827106586;11.80611;0;0
16/08/2025 10:36;4.05;9.88;0;0;0;1;9;177;566;738;579;26;61;616;0;0;0;0;0;0;0;0;0;0;0;3.197740113;-11.66666667;0.967351174;12.14163;0;0
16/08/2025 10:51;4.18;10.44;0;0;0;1;9;170;542;706;575;26;60;612;0;0;0;0;0;0;0;0;0;0;0;3.188235294;-10.66666667;0.883122359;12.05775;0;0
16/08/2025 11:06;4.17;11.13;0;0;1;1;9;168;533;696;562;26;59;598;0;0;0;0;0;0;0;0;0;0;0;3.166666667;-9.333333333;0.77120023;11.78514;0;-0.943949594
16/08/2025 11:21;4.02;11.81;1;1;1;2;9;166;526;688;549;26;58;584;0;0;0;0;0;0;0;0;0;0;0;3.181818182;-10;0.827106586;11.49156;-0.259819846;-0.943949594
16/08/2025 11:36;4.18;12.5;1;1;1;3;10;165;523;684;548;26;58;584;0;0;0;0;0;0;0;0;0;0;0;3.182926829;-10;0.827106586;11.47059;-0.259819846;-0.943949594
16/08/2025 11:51;4.17;13.13;1;1;1;3;10;166;525;688;552;26;59;589;0;0;0;0;0;0;0;0;0;0;0;3.175757576;-9.666666667;0.799139731;11.55447;-0.259819846;-0.943949594
16/08/2025 12:06;4.07;13.69;1;1;1;4;10;168;531;695;554;26;59;591;0;0;0;0;0;0;0;0;0;0;0;3.173652695;-9.666666667;0.799139731;11.59641;-0.259819846;-0.943949594
16/08/2025 12:21;4.07;14.13;2;2;1;5;10;166;524;687;540;26;58;576;0;0;0;0;0;0;0;0;0;0;0;3.18902439;-10.33333333;0.855100795;11.28186;-0.519359384;-0.943949594
16/08/2025 12:36;4.12;14.63;2;2;1;5;11;170;538;705;549;26;59;586;0;0;0;0;0;0;0;0;0;0;0;3.196428571;-11;0.911171276;11.47059;-0.519359384;-0.943949594
16/08/2025 12:51;4.05;15.06;2;2;1;5;10;167;528;693;534;26;57;568;0;0;0;0;0;0;0;0;0;0;0;3.193939394;-10.66666667;0.883122359;11.15604;-0.519359384;-0.943949594
16/08/2025 13:06;4.05;15.5;2;2;2;6;11;167;526;691;546;27;59;584;0;0;0;0;0;0;0;0;0;0;0;3.175757576;-9.666666667;0.799139731;11.40768;-0.519359384;-1.886838376
16/08/2025 13:21;4.06;15.94;5;4;4;13;14;170;532;705;553;29;61;594;0;0;0;0;0;0;0;0;0;0;0;3.180722892;-10;0.827106586;11.49156;-1.29629615;-3.769433504
16/08/2025 13:36;4.03;16.31;9;7;6;21;18;173;534;710;558;31;63;603;0;0;0;0;0;0;0;0;0;0;0;3.180722892;-10;0.827106586;11.51253;-2.328287526;-5.647785384
16/08/2025 13:51;4.2;16.63;11;8;7;25;20;177;545;728;549;33;64;596;0;0;0;0;0;0;0;0;0;0;0;3.183431953;-10.33333333;0.855100795;11.28186;-2.842601366;-6.585370106
16/08/2025 14:06;4.18;17.06;15;11;9;34;24;180;548;739;558;35;66;611;0;0;0;0;0;0;0;0;0;0;0;3.189349112;-10.66666667;0.883122359;11.38671;-3.86786535;-8.457357114
16/08/2025 14:21;4.05;17.5;20;15;13;46;29;184;551;751;571;40;71;633;0;0;0;0;0;0;0;0;0;0;0;3.183431953;-10.33333333;0.855100795;11.55447;-5.1431384;-12.18860139
16/08/2025 14:36;4.05;17.94;26;19;16;60;35;186;548;755;559;43;73;626;0;0;0;0;0;0;0;0;0;0;0;3.185628743;-10.33333333;0.855100795;11.17701;-6.664215896;-14.97589606
16/08/2025 14:51;4.05;18.31;36;26;21;80;44;190;546;766;573;50;78;650;0;0;0;0;0;0;0;0;0;0;0;3.201219512;-11;0.911171276;11.26089;-9.176920416;-19.60017095
16/08/2025 15:06;4.08;18.69;35;25;21;79;45;193;553;776;581;50;79;660;0;0;0;0;0;0;0;0;0;0;0;3.166666667;-9.333333333;0.77120023;11.44962;-8.92691135;-19.60017095
16/08/2025 15:21;4.13;19;24;17;14;53;33;179;530;728;552;41;70;615;0;0;0;0;0;0;0;0;0;0;0;3.185185185;-10;0.827106586;11.07216;-6.158311296;-13.11876042
16/08/2025 15:36;4.13;19.06;2;2;2;6;11;166;524;689;537;26;58;574;0;0;0;0;0;0;0;0;0;0;0;3.182926829;-10;0.827106586;11.21895;-0.519359384;-1.886838376
16/08/2025 15:51;4.03;18.75;6;4;4;14;13;165;516;681;540;28;60;580;0;0;0;0;0;0;0;0;0;0;0;3.180124224;-9.666666667;0.799139731;11.19798;-1.554714456;-3.769433504
16/08/2025 16:06;4.19;18.06;10;7;6;23;19;166;512;685;546;32;63;593;0;0;0;0;0;0;0;0;0;0;0;3.182389937;-9.666666667;0.799139731;11.23992;-2.5855846;-5.647785384
16/08/2025 16:21;4.17;17.63;8;6;5;19;17;168;522;694;540;30;61;584;0;0;0;0;0;0;0;0;0;0;0;3.191358025;-10.33333333;0.855100795;11.15604;-2.070710144;-4.70913985
16/08/2025 16:36;4.11;17.5;2;2;2;6;11;165;522;687;533;26;58;569;0;0;0;0;0;0;0;0;0;0;0;3.190184049;-10.33333333;0.855100795;11.13507;-0.519359384;-1.886838376
16/08/2025 16:51;4.11;17.31;2;2;2;6;11;162;512;673;533;26;57;569;0;0;0;0;0;0;0;0;0;0;0;3.1875;-10;0.827106586;11.13507;-0.519359384;-1.886838376
16/08/2025 17:06;4.2;16.75;3;2;2;7;11;163;516;677;533;26;58;570;0;0;0;0;0;0;0;0;0;0;0;3.192546584;-10.33333333;0.855100795;11.1141;-0.778618614;-1.886838376
16/08/2025 17:21;4.11;16.25;4;3;2;9;12;167;524;691;543;27;59;582;0;0;0;0;0;0;0;0;0;0;0;3.182926829;-10;0.827106586;11.30283;-1.037597536;-1.886838376
16/08/2025 17:36;4.05;16;1;1;1;4;10;160;509;668;530;25;56;565;0;0;0;0;0;0;0;0;0;0;0;3.194968553;-10.33333333;0.855100795;11.09313;-0.259819846;-0.943949594
16/08/2025 17:51;4.06;15.63;2;2;2;6;11;165;521;684;531;26;57;566;0;0;0;0;0;0;0;0;0;0;0;3.18404908;-10;0.827106586;11.09313;-0.519359384;-1.886838376
16/08/2025 18:06;4.1;15.25;2;2;2;6;11;165;524;686;532;26;57;567;0;0;0;0;0;0;0;0;0;0;0;3.202453988;-11;0.911171276;11.1141;-0.519359384;-1.886838376
16/08/2025 18:21;4.12;14.94;1;1;1;2;9;165;527;688;537;25;57;571;0;0;0;0;0;0;0;0;0;0;0;3.207317073;-11.33333333;0.939247548;11.23992;-0.259819846;-0.943949594
16/08/2025 18:36;4.16;14.63;1;1;1;2;9;165;526;687;534;25;56;568;0;0;0;0;0;0;0;0;0;0;0;3.201219512;-11;0.911171276;11.17701;-0.259819846;-0.943949594
16/08/2025 18:51;4.02;14.38;1;1;1;4;10;163;519;679;532;25;56;566;0;0;0;0;0;0;0;0;0;0;0;3.197530864;-10.66666667;0.883122359;11.13507;-0.259819846;-0.943949594
16/08/2025 19:06;4.11;14.06;1;1;1;3;10;166;527;689;545;25;58;579;0;0;0;0;0;0;0;0;0;0;0;3.187878788;-10.33333333;0.855100795;11.40768;-0.259819846;-0.943949594
16/08/2025 19:21;4.11;13.75;0;0;0;1;9;166;530;692;547;25;57;581;0;0;0;0;0;0;0;0;0;0;0;3.192771084;-10.66666667;0.883122359;11.47059;0;0
16/08/2025 19:36;4.23;13.56;1;1;1;2;9;165;527;689;542;25;57;575;0;0;0;0;0;0;0;0;0;0;0;3.207317073;-11.33333333;0.939247548;11.34477;-0.259819846;-0.943949594
16/08/2025 19:51;4.22;13.25;0;0;0;1;9;165;526;687;536;24;56;569;0;0;0;0;0;0;0;0;0;0;0;3.187878788;-10.33333333;0.855100795;11.23992;0;0
16/08/2025 20:06;4.05;13;0;0;0;0;9;165;527;689;547;25;57;579;0;0;0;0;0;0;0;0;0;0;0;3.193939394;-10.66666667;0.883122359;11.47059;0;0
16/08/2025 20:21;4.05;12.75;0;0;0;0;9;167;535;698;548;25;57;580;0;0;0;0;0;0;0;0;0;0;0;3.203592814;-11.33333333;0.939247548;11.49156;0;0
16/08/2025 20:36;4.18;12.44;0;0;0;0;9;169;542;708;558;25;58;591;0;0;0;0;0;0;0;0;0;0;0;3.207100592;-11.66666667;0.967351174;11.70126;0;0
16/08/2025 20:51;4.05;12.13;0;0;0;0;9;169;541;706;561;25;58;595;0;0;0;0;0;0;0;0;0;0;0;3.201183432;-11.33333333;0.939247548;11.76417;0;0
16/08/2025 21:06;4.02;11.88;0;0;0;0;9;174;559;730;570;25;59;604;0;0;0;0;0;0;0;0;0;0;0;3.212643678;-12.33333333;1.023640489;11.9529;0;0
16/08/2025 21:21;4.18;11.63;0;0;0;0;9;178;572;747;577;26;60;612;0;0;0;0;0;0;0;0;0;0;0;3.213483146;-12.66666667;1.051826177;12.09969;0;0
16/08/2025 21:36;4.07;11.44;0;0;0;0;9;175;565;736;572;25;59;606;0;0;0;0;0;0;0;0;0;0;0;3.228571429;-13.33333333;1.108279617;11.99484;0;0
16/08/2025 21:51;4.02;11.19;0;0;0;0;9;174;561;732;570;25;59;603;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;11.9529;0;0
16/08/2025 22:06;4.05;11;0;0;0;0;9;172;553;721;566;25;58;599;0;0;0;0;0;0;0;0;0;0;0;3.215116279;-12.33333333;1.023640489;11.86902;0;0
16/08/2025 22:21;4.18;10.94;0;0;0;0;9;171;551;719;570;25;59;604;0;0;0;0;0;0;0;0;0;0;0;3.222222222;-12.66666667;1.051826177;11.9529;0;0
16/08/2025 22:36;4.05;10.81;0;0;0;0;9;174;561;732;570;25;59;604;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;11.9529;0;0
16/08/2025 22:51;4.02;10.69;0;0;0;0;9;171;551;718;566;25;58;601;0;0;0;0;0;0;0;0;0;0;0;3.222222222;-12.66666667;1.051826177;11.86902;0;0
16/08/2025 23:06;4.06;10.5;0;0;0;0;9;170;548;715;556;25;57;590;0;0;0;0;0;0;0;0;0;0;0;3.223529412;-12.66666667;1.051826177;11.65932;0;0
16/08/2025 23:21;4.05;10.38;0;0;0;0;9;173;557;727;567;25;58;601;0;0;0;0;0;0;0;0;0;0;0;3.219653179;-12.66666667;1.051826177;11.88999;0;0
16/08/2025 23:36;4.05;10.31;0;0;0;0;9;174;559;729;566;25;58;600;0;0;0;0;0;0;0;0;0;0;0;3.212643678;-12.33333333;1.023640489;11.86902;0;0
16/08/2025 23:51;4.11;10.19;0;0;0;0;9;174;561;732;565;25;58;599;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;11.84805;0;0
17/08/2025 00:06;4.16;10.06;0;0;0;0;9;175;563;735;566;25;58;601;0;0;0;0;0;0;0;0;0;0;0;3.217142857;-12.66666667;1.051826177;11.86902;0;0
17/08/2025 00:21;4.25;9.94;0;0;0;0;9;177;570;745;574;26;59;609;0;0;0;0;0;0;0;0;0;0;0;3.220338983;-13;1.08003922;12.03678;0;0
17/08/2025 00:36;4.12;9.81;0;0;0;0;9;174;561;733;573;26;59;609;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;12.01581;0;0
17/08/2025 00:51;4.17;9.63;0;0;0;0;9;174;561;732;568;25;58;601;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;11.91096;0;0
17/08/2025 01:06;4.1;9.5;0;0;0;0;9;175;564;735;577;26;59;612;0;0;0;0;0;0;0;0;0;0;0;3.222857143;-13;1.08003922;12.09969;0;0
17/08/2025 01:21;4.05;9.38;0;0;0;0;9;176;567;741;577;26;59;613;0;0;0;0;0;0;0;0;0;0;0;3.221590909;-13;1.08003922;12.09969;0;0
17/08/2025 01:36;4.07;9.19;0;0;0;0;9;174;561;732;570;25;59;605;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;11.9529;0;0
17/08/2025 01:51;4.05;9.06;0;0;0;0;9;176;569;741;579;26;60;615;0;0;0;0;0;0;0;0;0;0;0;3.232954545;-13.66666667;1.136547368;12.14163;0;0
17/08/2025 02:06;4.18;8.94;0;0;0;0;9;177;571;746;577;26;59;614;0;0;0;0;0;0;0;0;0;0;0;3.225988701;-13.33333333;1.108279617;12.09969;0;0
17/08/2025 02:21;4.02;8.75;0;0;0;0;9;173;557;726;576;26;59;612;0;0;0;0;0;0;0;0;0;0;0;3.219653179;-12.66666667;1.051826177;12.07872;0;0
17/08/2025 02:36;4.02;8.56;0;0;0;0;9;177;570;744;573;26;59;608;0;0;0;0;0;0;0;0;0;0;0;3.220338983;-13;1.08003922;12.01581;0;0
17/08/2025 02:51;4.02;8.44;0;0;0;0;9;176;568;740;586;26;60;622;0;0;0;0;0;0;0;0;0;0;0;3.227272727;-13.33333333;1.108279617;12.28842;0;0
17/08/2025 03:06;4.06;8.25;0;0;0;0;9;178;575;751;582;26;60;617;0;0;0;0;0;0;0;0;0;0;0;3.230337079;-13.66666667;1.136547368;12.20454;0;0
17/08/2025 03:21;4.05;8.13;0;0;0;0;9;176;567;739;583;26;60;618;0;0;0;0;0;0;0;0;0;0;0;3.221590909;-13;1.08003922;12.22551;0;0
17/08/2025 03:36;4.18;8.13;0;0;0;0;9;177;571;745;581;26;60;617;0;0;0;0;0;0;0;0;0;0;0;3.225988701;-13.33333333;1.108279617;12.18357;0;0
17/08/2025 03:51;4.17;8;0;0;0;0;9;174;561;732;583;26;60;619;0;0;0;0;0;0;0;0;0;0;0;3.224137931;-13;1.08003922;12.22551;0;0
17/08/2025 04:06;4.02;7.88;0;0;0;0;9;175;566;738;577;26;59;612;0;0;0;0;0;0;0;0;0;0;0;3.234285714;-13.66666667;1.136547368;12.09969;0;0
17/08/2025 04:21;4.05;7.81;0;0;0;0;9;177;573;749;580;26;59;616;0;0;0;0;0;0;0;0;0;0;0;3.237288136;-14;1.164842473;12.1626;0;0
17/08/2025 04:36;4.18;7.69;0;0;0;0;9;178;574;749;583;26;60;618;0;0;0;0;0;0;0;0;0;0;0;3.224719101;-13.33333333;1.108279617;12.22551;0;0
17/08/2025 04:51;4.06;7.56;0;0;0;0;9;179;577;753;582;26;60;616;0;0;0;0;0;0;0;0;0;0;0;3.223463687;-13.33333333;1.108279617;12.20454;0;0
17/08/2025 05:06;4.03;7.5;0;0;0;0;9;178;578;754;581;26;59;616;0;0;0;0;0;0;0;0;0;0;0;3.247191011;-14.66666667;1.221514746;12.18357;0;0
17/08/2025 05:21;4.16;7.38;0;0;0;0;9;178;575;751;581;26;59;617;0;0;0;0;0;0;0;0;0;0;0;3.230337079;-13.66666667;1.136547368;12.18357;0;0
17/08/2025 05:36;4.06;7.31;0;0;0;0;9;178;578;754;591;26;60;627;0;0;0;0;0;0;0;0;0;0;0;3.247191011;-14.66666667;1.221514746;12.39327;0;0
17/08/2025 05:51;4.18;7.25;0;0;0;0;9;179;581;759;590;26;60;627;0;0;0;0;0;0;0;0;0;0;0;3.245810056;-14.66666667;1.221514746;12.3723;0;0
17/08/2025 06:06;4.18;7.19;0;0;0;0;9;180;584;762;589;26;60;625;0;0;0;0;0;0;0;0;0;0;0;3.244444444;-14.66666667;1.221514746;12.35133;0;0
17/08/2025 06:21;4.18;7.19;0;0;0;0;9;180;582;760;591;26;61;627;0;0;0;0;0;0;0;0;0;0;0;3.233333333;-14;1.164842473;12.39327;0;0
17/08/2025 06:36;4.18;7.19;0;0;0;0;9;180;582;759;585;26;60;621;0;0;0;0;0;0;0;0;0;0;0;3.233333333;-14;1.164842473;12.26745;0;0
