date;batterie;temperature;rD;gD;bD;uD;rB;gB;bB;uB;rR;gR;bR;uR;rG;gG;bG;uB;rUV;gUV;bUV;uUV;cond_current;cond_voltage;pression;background;Gpure;channel1;channel2;channel3;channel4
15/08/2025 18:58;4.14;6.5;6;5;4;13;13;143;406;523;436;30;57;466;40;215;79;315;0;0;0;0;0;0;0;2.913043478;4;-0.323949382;9.0171;9.000658024;-3.769433504
15/08/2025 19:13;4.11;4.44;6;5;4;15;13;138;393;507;423;30;56;454;41;217;80;318;0;0;0;0;0;0;0;2.92481203;3.333333333;-0.27023136;8.74449;9.27028865;-3.769433504
15/08/2025 19:28;4.1;3.5;4;4;3;10;11;135;389;499;411;28;53;439;40;220;80;321;0;0;0;0;0;0;0;2.946564885;2.333333333;-0.189449171;8.53479;9.540199584;-2.828666346
15/08/2025 19:43;4.1;3.13;3;2;2;7;9;132;383;489;406;26;52;432;38;221;80;319;0;0;0;0;0;0;0;2.930769231;3;-0.243331318;8.45091;9.27028865;-1.886838376
15/08/2025 19:58;4.13;2.94;2;2;1;5;8;131;384;488;400;25;50;424;38;226;81;324;0;0;0;0;0;0;0;2.968992248;1.333333333;-0.108420794;8.34606;9.540199584;-0.943949594
15/08/2025 20:13;3.95;2.81;2;1;1;5;8;132;387;493;400;25;50;424;40;236;85;341;0;0;0;0;0;0;0;2.946564885;2.333333333;-0.189449171;8.34606;10.08086238;-0.943949594
15/08/2025 20:28;4.1;2.81;1;0;0;2;7;131;390;495;398;24;49;421;39;238;85;343;0;0;0;0;0;0;0;2.977099237;1;-0.081356627;8.32509;10.08086238;0
15/08/2025 20:43;4.14;2.75;0;0;0;0;6;133;397;504;403;24;49;424;39;243;87;350;0;0;0;0;0;0;0;2.984962406;0.666666667;-0.054265105;8.45091;10.35161423;0
15/08/2025 20:58;4.05;2.75;0;0;0;0;6;136;407;518;403;24;49;424;40;251;90;361;0;0;0;0;0;0;0;2.992647059;0.333333333;-0.02714623;8.45091;10.6226464;0
15/08/2025 21:13;4.05;2.75;0;0;0;0;6;137;409;519;404;24;49;425;42;260;93;374;0;0;0;0;0;0;0;2.98540146;0.666666667;-0.054265105;8.47188;11.16555166;0
15/08/2025 21:28;4.1;2.69;0;0;0;0;7;137;412;525;409;24;49;431;41;258;92;371;0;0;0;0;0;0;0;3.00729927;-0.333333333;0.027173584;8.57673;10.89395887;0
15/08/2025 21:43;4.05;2.69;0;0;0;0;7;142;426;539;416;24;50;437;43;267;95;383;0;0;0;0;0;0;0;3;0;0;8.72352;11.43742475;0
15/08/2025 21:58;4.07;2.69;0;0;0;0;7;141;424;535;419;24;51;439;42;267;95;381;0;0;0;0;0;0;0;3.007092199;-0.333333333;0.027173584;8.78643;11.16555166;0
15/08/2025 22:13;4.11;2.69;0;0;0;0;7;143;429;541;425;25;51;446;45;282;100;402;0;0;0;0;0;0;0;3;0;0;8.91225;11.98201185;0
15/08/2025 22:28;4.19;2.69;0;0;0;0;7;143;428;540;428;25;52;449;45;284;101;406;0;0;0;0;0;0;0;2.993006993;0.333333333;-0.02714623;8.97516;11.98201185;0
15/08/2025 22:43;4.1;2.69;0;0;0;0;7;153;461;580;430;25;52;451;45;280;100;400;0;0;0;0;0;0;0;3.013071895;-0.666666667;0.054374522;9.0171;11.98201185;0
15/08/2025 22:58;4.13;2.69;0;0;0;0;7;145;436;551;437;25;52;458;45;285;102;408;0;0;0;0;0;0;0;3.006896552;-0.333333333;0.027173584;9.16389;11.98201185;0
15/08/2025 23:13;4.1;2.69;0;0;0;0;7;147;443;558;437;25;53;459;45;285;102;407;0;0;0;0;0;0;0;3.013605442;-0.666666667;0.054374522;9.16389;11.98201185;0
15/08/2025 23:28;4.1;2.69;0;0;0;0;7;147;442;558;433;25;52;454;46;288;103;411;0;0;0;0;0;0;0;3.006802721;-0.333333333;0.027173584;9.08001;12.25472586;0
15/08/2025 23:43;4.05;2.69;0;0;0;0;7;147;440;556;438;25;53;460;46;291;103;412;0;0;0;0;0;0;0;2.993197279;0.333333333;-0.02714623;9.18486;12.25472586;0
15/08/2025 23:58;4.19;2.69;0;0;0;0;7;147;441;555;439;26;53;460;48;302;107;428;0;0;0;0;0;0;0;3;0;0;9.20583;12.80099482;0
16/08/2025 00:13;4.18;2.69;0;0;0;0;7;149;447;562;439;26;53;459;48;302;107;431;0;0;0;0;0;0;0;3;0;0;9.20583;12.80099482;0
16/08/2025 00:28;4.29;2.63;0;0;0;0;7;151;451;566;439;26;53;460;48;305;108;435;0;0;0;0;0;0;0;2.986754967;0.666666667;-0.054265105;9.20583;12.80099482;0
16/08/2025 00:43;4.1;2.69;0;0;0;0;7;152;454;570;443;26;53;464;49;310;110;440;0;0;0;0;0;0;0;2.986842105;0.666666667;-0.054265105;9.28971;13.07454975;0
16/08/2025 00:58;4.11;2.69;0;0;0;0;7;153;458;577;447;26;54;468;49;311;110;441;0;0;0;0;0;0;0;2.993464052;0.333333333;-0.02714623;9.37359;13.07454975;0
16/08/2025 01:13;4.01;2.63;0;0;0;0;7;153;460;580;454;26;54;475;51;328;116;464;0;0;0;0;0;0;0;3.006535948;-0.333333333;0.027173584;9.52038;13.62250055;0
16/08/2025 01:28;4.02;2.69;0;0;0;0;7;153;460;582;460;27;55;482;53;334;118;477;0;0;0;0;0;0;0;3.006535948;-0.333333333;0.027173584;9.6462;14.17157259;0
16/08/2025 01:43;4.1;2.63;0;0;0;0;7;155;468;593;455;26;55;476;52;333;118;474;0;0;0;0;0;0;0;3.019354839;-1;0.081602814;9.54135;13.89689642;0
16/08/2025 01:58;4.05;2.69;0;0;0;0;7;156;471;596;459;27;55;481;54;342;121;488;0;0;0;0;0;0;0;3.019230769;-1;0.081602814;9.62523;14.44652906;0
16/08/2025 02:13;4.14;2.69;0;0;0;0;7;158;476;602;469;27;56;491;55;347;123;495;0;0;0;0;0;0;0;3.012658228;-0.666666667;0.054374522;9.83493;14.72176585;0
16/08/2025 02:28;4.16;2.63;0;0;0;0;7;156;470;594;472;27;56;495;55;348;123;493;0;0;0;0;0;0;0;3.012820513;-0.666666667;0.054374522;9.89784;14.72176585;0
16/08/2025 02:43;4.06;2.69;0;0;0;0;7;158;477;604;471;27;56;494;53;339;120;484;0;0;0;0;0;0;0;3.018987342;-1;0.081602814;9.87687;14.17157259;0
16/08/2025 02:58;4.16;2.63;0;0;0;0;7;160;484;615;463;27;55;486;52;330;116;468;0;0;0;0;0;0;0;3.025;-1.333333333;0.108858461;9.70911;13.89689642;0
16/08/2025 03:13;4.11;2.63;0;0;0;0;7;161;488;620;466;27;56;489;53;336;119;479;0;0;0;0;0;0;0;3.031055901;-1.666666667;0.136141462;9.77202;14.17157259;0
16/08/2025 03:28;4.05;2.63;0;0;0;0;8;164;496;628;473;27;56;497;54;343;122;488;0;0;0;0;0;0;0;3.024390244;-1.333333333;0.108858461;9.91881;14.44652906;0
16/08/2025 03:43;4.11;2.69;0;0;0;0;7;156;470;597;470;27;56;493;55;350;124;496;0;0;0;0;0;0;0;3.012820513;-0.666666667;0.054374522;9.8559;14.72176585;0
16/08/2025 03:58;4.1;2.63;0;0;0;0;7;156;469;597;473;27;56;497;56;356;127;514;0;0;0;0;0;0;0;3.006410256;-0.333333333;0.027173584;9.91881;14.99728294;0
16/08/2025 04:13;4.18;2.63;0;0;0;0;7;155;464;590;473;27;56;496;57;364;130;520;0;0;0;0;0;0;0;2.993548387;0.333333333;-0.02714623;9.91881;15.27308035;0
16/08/2025 04:28;4.07;2.63;0;0;0;0;7;158;475;602;480;28;57;503;53;338;120;487;0;0;0;0;0;0;0;3.006329114;-0.333333333;0.027173584;10.0656;14.17157259;0
16/08/2025 04:43;4.02;2.63;0;0;0;0;7;160;481;609;478;28;57;501;55;344;123;497;0;0;0;0;0;0;0;3.00625;-0.333333333;0.027173584;10.02366;14.72176585;0
16/08/2025 04:58;4.11;2.63;0;0;0;0;7;163;490;621;475;27;57;499;56;354;126;510;0;0;0;0;0;0;0;3.006134969;-0.333333333;0.027173584;9.96075;14.99728294;0
16/08/2025 05:13;4.1;2.63;0;0;0;0;7;163;491;624;450;26;54;473;55;347;124;500;0;0;0;0;0;0;0;3.012269939;-0.666666667;0.054374522;9.4365;14.72176585;0
16/08/2025 05:28;4.13;2.63;0;0;0;0;7;162;491;623;445;26;53;467;53;335;120;484;0;0;0;0;0;0;0;3.030864198;-1.666666667;0.136141462;9.33165;14.17157259;0
16/08/2025 05:43;4.14;2.63;0;0;0;0;7;158;476;602;445;26;53;467;54;342;123;495;0;0;0;0;0;0;0;3.012658228;-0.666666667;0.054374522;9.33165;14.44652906;0
16/08/2025 05:58;4.2;2.63;0;0;0;0;7;163;489;617;442;26;53;464;54;342;122;491;0;0;0;0;0;0;0;3;0;0;9.26874;14.44652906;0
16/08/2025 06:13;4.11;2.63;0;0;0;0;8;172;515;651;468;27;56;492;55;352;126;507;0;0;0;0;0;0;0;2.994186047;0.333333333;-0.02714623;9.81396;14.72176585;0
16/08/2025 06:28;4.1;2.63;0;0;0;0;8;174;525;663;479;28;58;503;56;353;126;507;0;0;0;0;0;0;0;3.017241379;-1;0.081602814;10.04463;14.99728294;0
16/08/2025 06:43;4.17;2.63;0;0;0;1;8;177;532;672;481;28;58;505;56;354;127;511;0;0;0;0;0;0;0;3.005649718;-0.333333333;0.027173584;10.08657;14.99728294;0
16/08/2025 06:58;4.1;2.63;1;1;1;2;9;177;533;676;490;29;60;515;57;359;129;517;0;0;0;0;0;0;0;3.022727273;-1.333333333;0.108858461;10.25433;14.99728294;-0.943949594
16/08/2025 07:13;4.11;2.63;1;1;1;3;9;178;535;682;483;29;59;509;57;356;128;516;0;0;0;0;0;0;0;3.016949153;-1;0.081602814;10.10754;14.99728294;-0.943949594
16/08/2025 07:28;4.18;2.63;1;2;1;5;10;179;538;688;479;29;59;505;57;355;128;511;0;0;0;0;0;0;0;3.033898305;-2;0.163451816;10.02366;14.99728294;-0.943949594
16/08/2025 07:43;4.07;2.63;2;2;2;5;10;176;528;671;472;29;58;499;57;356;128;509;0;0;0;0;0;0;0;3.022988506;-1.333333333;0.108858461;9.8559;14.72176585;-1.886838376
16/08/2025 07:58;4.02;2.63;2;2;2;6;10;178;533;679;507;32;63;535;60;374;135;537;0;0;0;0;0;0;0;3.017045455;-1;0.081602814;10.58985;15.54915806;-1.886838376
16/08/2025 08:13;4.1;2.63;2;2;2;7;10;180;539;689;498;32;62;527;60;371;134;530;0;0;0;0;0;0;0;3.016853933;-1;0.081602814;10.40112;15.54915806;-1.886838376
16/08/2025 08:28;4.19;2.69;2;3;2;7;11;184;552;702;496;32;62;524;52;314;113;451;0;0;0;0;0;0;0;3.038674033;-2.333333333;0.190789525;10.35918;13.348385;-1.886838376
16/08/2025 08:43;4.13;2.69;3;3;3;9;11;180;535;680;486;32;62;513;51;305;110;436;0;0;0;0;0;0;0;3.005649718;-0.333333333;0.027173584;10.12851;12.80099482;-2.828666346
16/08/2025 08:58;4.1;2.69;4;4;4;12;13;185;547;698;469;32;60;496;54;317;114;456;0;0;0;0;0;0;0;3;0;0;9.75105;13.348385;-3.769433504
16/08/2025 09:13;4.22;2.69;5;5;4;13;13;185;547;699;482;33;62;512;55;322;117;466;0;0;0;0;0;0;0;3.016666667;-1;0.081602814;10.00269;13.348385;-3.769433504
16/08/2025 09:28;4.05;2.69;5;5;4;14;14;189;559;715;473;32;61;502;56;327;119;474;0;0;0;0;0;0;0;3.016304348;-1;0.081602814;9.81396;13.62250055;-3.769433504
16/08/2025 09:43;4.07;2.69;6;5;4;15;14;190;563;722;472;33;61;503;56;323;117;465;0;0;0;0;0;0;0;3.021621622;-1.333333333;0.108858461;9.77202;13.348385;-3.769433504
16/08/2025 09:58;4.05;2.75;6;5;5;15;14;191;566;724;472;33;61;503;56;325;118;470;0;0;0;0;0;0;0;3.016129032;-1;0.081602814;9.77202;13.348385;-4.70913985
16/08/2025 10:13;4.14;2.75;6;6;5;15;14;192;569;729;474;33;61;504;58;332;120;479;0;0;0;0;0;0;0;3.032258065;-2;0.163451816;9.81396;13.89689642;-4.70913985
16/08/2025 10:28;4.05;2.75;6;6;5;16;15;193;570;729;478;33;62;513;59;339;124;494;0;0;0;0;0;0;0;3.021390374;-1.333333333;0.108858461;9.89784;14.17157259;-4.70913985
16/08/2025 10:43;4.19;2.81;8;7;6;20;16;194;569;730;478;35;63;514;60;340;126;499;0;0;0;0;0;0;0;3.010695187;-0.666666667;0.054374522;9.8559;13.89689642;-5.647785384
16/08/2025 10:58;4.06;2.81;8;7;6;20;16;181;523;668;435;32;58;469;59;329;120;477;0;0;0;0;0;0;0;2.971264368;1.666666667;-0.135457607;8.95419;13.62250055;-5.647785384
16/08/2025 11:13;4.17;2.88;9;8;7;22;17;181;525;670;396;31;54;430;54;296;109;430;0;0;0;0;0;0;0;2.994219653;0.333333333;-0.02714623;8.11539;11.98201185;-6.585370106
16/08/2025 11:28;4.1;2.88;11;10;8;28;19;183;531;681;408;33;56;445;56;297;110;435;0;0;0;0;0;0;0;3.023121387;-1.333333333;0.108858461;8.32509;11.98201185;-7.521894016
16/08/2025 11:43;3.9;2.88;14;12;10;34;22;190;542;704;412;36;59;453;60;306;114;450;0;0;0;0;0;0;0;2.988764045;0.666666667;-0.054265105;8.34606;12.25472586;-9.3917594
16/08/2025 11:58;4.11;2.88;13;11;9;32;21;191;546;705;415;35;58;455;60;310;115;455;0;0;0;0;0;0;0;2.983333333;1;-0.081356627;8.42994;12.52772019;-8.457357114
16/08/2025 12:13;4.06;2.88;14;12;10;34;21;178;507;660;416;36;59;457;57;281;106;418;0;0;0;0;0;0;0;2.993975904;0.333333333;-0.02714623;8.42994;11.43742475;-9.3917594
16/08/2025 12:28;4.16;2.88;15;13;11;37;22;177;503;655;420;37;60;462;57;283;107;421;0;0;0;0;0;0;0;3;0;0;8.49285;11.16555166;-10.32510087
16/08/2025 12:43;4.1;2.88;12;11;9;31;20;179;513;663;417;35;58;455;56;283;106;420;0;0;0;0;0;0;0;3;0;0;8.49285;11.70957814;-8.457357114
16/08/2025 12:58;4.1;2.88;13;12;10;33;20;167;470;609;425;36;60;465;56;285;107;424;0;0;0;0;0;0;0;2.967741935;1.666666667;-0.135457607;8.63964;11.43742475;-9.3917594
16/08/2025 13:13;4.14;2.88;12;11;9;30;19;163;462;596;428;35;60;467;56;291;109;430;0;0;0;0;0;0;0;2.980263158;1;-0.081356627;8.72352;11.70957814;-8.457357114
16/08/2025 13:28;4.05;2.88;12;10;8;28;19;163;462;596;429;35;59;467;57;298;111;440;0;0;0;0;0;0;0;2.967320261;1.666666667;-0.135457607;8.74449;11.98201185;-7.521894016
16/08/2025 13:43;4.2;2.88;12;10;8;28;19;167;473;611;433;35;59;471;57;299;111;442;0;0;0;0;0;0;0;2.961783439;2;-0.162467066;8.82837;11.98201185;-7.521894016
16/08/2025 13:58;4.07;2.88;16;14;11;37;23;180;504;653;446;39;63;489;63;307;115;456;0;0;0;0;0;0;0;2.969879518;1.666666667;-0.135457607;9.0171;12.52772019;-10.32510087
16/08/2025 14:13;4.05;2.88;15;13;10;35;23;171;480;625;444;38;62;485;59;293;110;434;0;0;0;0;0;0;0;2.974683544;1.333333333;-0.108420794;8.99613;11.70957814;-9.3917594
16/08/2025 14:28;4.11;2.88;23;19;15;52;31;181;497;658;463;44;67;513;67;302;115;456;0;0;0;0;0;0;0;2.975308642;1.333333333;-0.108420794;9.2268;11.70957814;-14.04785865
16/08/2025 14:43;4.05;2.88;18;16;12;43;27;189;531;695;458;41;65;504;64;303;115;453;0;0;0;0;0;0;0;3;0;0;9.2268;12.25472586;-11.25738154
16/08/2025 14:58;4.06;2.94;21;18;14;49;29;179;490;645;467;43;67;516;67;307;117;460;0;0;0;0;0;0;0;2.956521739;2.333333333;-0.189449171;9.35262;12.25472586;-13.11876042
16/08/2025 15:13;4.07;2.94;24;20;15;55;31;177;482;637;470;47;70;524;69;306;118;464;0;0;0;0;0;0;0;2.974522293;1.333333333;-0.108420794;9.35262;11.98201185;-14.04785865
16/08/2025 15:28;4.17;2.94;18;15;12;42;26;170;470;619;470;42;67;517;65;309;117;464;0;0;0;0;0;0;0;2.95483871;2.333333333;-0.189449171;9.47844;12.52772019;-11.25738154
16/08/2025 15:43;4.05;2.94;17;14;11;40;24;164;455;600;477;41;67;524;64;311;117;465;0;0;0;0;0;0;0;2.96;2;-0.162467066;9.6462;12.52772019;-10.32510087
16/08/2025 15:58;4.1;2.94;11;10;8;27;18;158;445;574;479;37;64;518;58;304;113;449;0;0;0;0;0;0;0;2.952702703;2.333333333;-0.189449171;9.81396;12.52772019;-7.521894016
16/08/2025 16:13;4.2;2.94;15;13;10;35;22;155;430;560;439;37;62;480;54;262;99;393;0;0;0;0;0;0;0;2.957746479;2;-0.162467066;8.89128;10.35161423;-9.3917594
16/08/2025 16:28;4.18;2.94;14;12;10;34;21;153;428;556;436;37;61;477;54;261;99;390;0;0;0;0;0;0;0;2.964539007;1.666666667;-0.135457607;8.84934;10.6226464;-9.3917594
16/08/2025 16:43;4.13;2.94;16;13;11;37;22;157;435;567;441;38;62;486;56;265;101;399;0;0;0;0;0;0;0;2.944444444;2.666666667;-0.216403921;8.91225;10.6226464;-10.32510087
16/08/2025 16:58;4.11;2.88;17;14;11;38;24;164;456;595;444;39;63;487;57;266;101;400;0;0;0;0;0;0;0;2.966666667;1.666666667;-0.135457607;8.95419;10.6226464;-10.32510087
16/08/2025 17:13;4.11;2.88;13;11;9;31;19;142;397;516;439;36;61;478;53;264;100;394;0;0;0;0;0;0;0;2.961832061;1.666666667;-0.135457607;8.93322;10.6226464;-8.457357114
16/08/2025 17:28;4.05;2.94;11;9;8;26;18;143;402;520;445;35;60;480;53;270;101;400;0;0;0;0;0;0;0;2.940298507;2.666666667;-0.216403921;9.10098;11.16555166;-7.521894016
16/08/2025 17:43;4.05;2.94;7;6;5;17;14;140;402;516;439;31;57;470;48;267;98;391;0;0;0;0;0;0;0;2.962686567;1.666666667;-0.135457607;9.05904;10.89395887;-4.70913985
16/08/2025 17:58;4.18;2.88;7;6;5;18;14;151;435;556;448;32;58;480;49;270;99;396;0;0;0;0;0;0;0;2.965517241;1.666666667;-0.135457607;9.24777;11.16555166;-4.70913985
16/08/2025 18:13;4.2;2.88;7;6;5;16;14;155;450;575;454;32;59;486;49;272;99;397;0;0;0;0;0;0;0;2.986577181;0.666666667;-0.054265105;9.37359;11.16555166;-4.70913985
16/08/2025 18:28;4.02;2.88;13;10;8;30;20;164;466;606;468;37;63;507;56;284;106;421;0;0;0;0;0;0;0;2.974025974;1.333333333;-0.108420794;9.54135;11.43742475;-7.521894016
16/08/2025 18:43;4.2;2.88;12;10;8;28;19;161;462;600;465;36;62;502;56;286;106;422;0;0;0;0;0;0;0;3.006622517;-0.333333333;0.027173584;9.49941;11.70957814;-7.521894016
16/08/2025 18:58;4.07;2.88;10;8;7;24;18;161;463;598;473;36;63;511;55;288;107;425;0;0;0;0;0;0;0;2.980392157;1;-0.081356627;9.70911;11.98201185;-6.585370106
16/08/2025 19:13;4.16;2.94;7;6;5;17;14;152;441;566;463;33;60;496;47;256;94;375;0;0;0;0;0;0;0;2.98630137;0.666666667;-0.054265105;9.56232;10.6226464;-4.70913985
16/08/2025 19:28;4.1;2.94;7;5;4;16;14;154;451;576;463;32;60;493;47;258;94;376;0;0;0;0;0;0;0;3;0;0;9.56232;10.6226464;-3.769433504
16/08/2025 19:43;4.16;2.94;5;4;3;11;12;155;454;582;464;31;58;492;45;259;94;375;0;0;0;0;0;0;0;2.986754967;0.666666667;-0.054265105;9.62523;10.6226464;-2.828666346
16/08/2025 19:58;4.07;2.94;3;2;2;7;10;155;460;583;453;28;56;478;44;259;93;374;0;0;0;0;0;0;0;2.993464052;0.333333333;-0.02714623;9.4365;10.89395887;-1.886838376
16/08/2025 20:13;4.18;2.94;1;1;0;2;8;156;466;590;457;27;55;480;42;258;92;371;0;0;0;0;0;0;0;3.006451613;-0.333333333;0.027173584;9.56232;10.89395887;0
16/08/2025 20:28;4.02;2.94;0;0;0;1;7;152;456;577;463;27;56;486;42;260;93;374;0;0;0;0;0;0;0;3;0;0;9.70911;11.16555166;0
16/08/2025 20:43;4.1;2.88;0;0;0;0;7;155;465;587;495;29;59;519;42;262;93;376;0;0;0;0;0;0;0;3;0;0;10.38015;11.16555166;0
16/08/2025 20:58;4.06;2.88;0;0;0;0;7;143;424;533;399;23;48;418;40;253;90;362;0;0;0;0;0;0;0;2.965034965;1.666666667;-0.135457607;8.36703;10.6226464;0
16/08/2025 21:13;4.1;2.81;0;0;0;0;6;140;416;523;405;23;49;425;40;252;90;361;0;0;0;0;0;0;0;2.971428571;1.333333333;-0.108420794;8.49285;10.6226464;0
16/08/2025 21:28;4.13;2.81;0;0;0;0;6;141;419;529;416;24;50;437;42;263;94;377;0;0;0;0;0;0;0;2.971631206;1.333333333;-0.108420794;8.72352;11.16555166;0
16/08/2025 21:43;4.07;2.75;0;0;0;0;7;141;423;534;399;23;48;419;42;262;93;376;0;0;0;0;0;0;0;3;0;0;8.36703;11.16555166;0
16/08/2025 21:58;4.11;2.75;0;0;0;0;7;142;425;536;411;24;49;430;43;267;95;384;0;0;0;0;0;0;0;2.992957746;0.333333333;-0.02714623;8.61867;11.43742475;0
16/08/2025 22:13;4.05;2.75;0;0;0;0;7;143;428;540;407;24;49;426;43;269;96;387;0;0;0;0;0;0;0;2.993006993;0.333333333;-0.02714623;8.53479;11.43742475;0
16/08/2025 22:28;4.1;2.75;0;0;0;0;7;148;442;558;413;24;50;434;43;272;97;392;0;0;0;0;0;0;0;2.986486486;0.666666667;-0.054265105;8.66061;11.43742475;0
16/08/2025 22:43;4.1;2.75;0;0;0;0;7;150;449;566;419;24;50;440;44;281;100;401;0;0;0;0;0;0;0;2.993333333;0.333333333;-0.02714623;8.78643;11.70957814;0
16/08/2025 22:58;4.11;2.75;0;0;0;0;7;151;451;570;428;25;51;449;45;285;102;409;0;0;0;0;0;0;0;2.986754967;0.666666667;-0.054265105;8.97516;11.98201185;0
16/08/2025 23:13;4.18;2.75;0;0;0;0;7;156;470;592;438;25;53;459;45;287;103;412;0;0;0;0;0;0;0;3.012820513;-0.666666667;0.054374522;9.18486;11.98201185;0
16/08/2025 23:28;4.2;2.75;0;0;0;0;7;156;475;590;437;25;52;458;42;261;92;371;0;0;0;0;0;0;0;3.044871795;-2.333333333;0.190789525;9.16389;11.16555166;0
16/08/2025 23:43;4.05;2.75;0;0;0;0;7;159;481;608;440;26;53;462;42;264;94;375;0;0;0;0;0;0;0;3.025157233;-1.333333333;0.108858461;9.2268;11.16555166;0
16/08/2025 23:58;4.16;2.75;0;0;0;0;8;168;505;642;522;30;63;549;43;261;93;377;0;0;0;0;0;0;0;3.005952381;-0.333333333;0.027173584;10.94634;11.43742475;0
17/08/2025 00:13;4.25;2.75;0;0;0;0;8;170;509;643;511;30;62;536;42;260;93;376;0;0;0;0;0;0;0;2.994117647;0.333333333;-0.02714623;10.71567;11.16555166;0
17/08/2025 00:28;4.24;2.69;0;0;0;0;7;152;458;583;487;28;59;512;42;258;92;373;0;0;0;0;0;0;0;3.013157895;-0.666666667;0.054374522;10.21239;11.16555166;0
17/08/2025 00:43;4.16;2.69;0;0;0;0;7;157;473;601;485;28;58;509;42;258;92;373;0;0;0;0;0;0;0;3.012738854;-0.666666667;0.054374522;10.17045;11.16555166;0
17/08/2025 00:58;4.19;2.69;0;0;0;0;7;157;473;602;477;28;57;501;42;258;92;372;0;0;0;0;0;0;0;3.012738854;-0.666666667;0.054374522;10.00269;11.16555166;0
17/08/2025 01:13;4;2.69;0;0;0;0;7;157;473;601;478;28;57;503;42;259;93;374;0;0;0;0;0;0;0;3.012738854;-0.666666667;0.054374522;10.02366;11.16555166;0
17/08/2025 01:28;4.22;2.69;0;0;0;0;7;159;480;609;478;28;57;501;43;264;95;383;0;0;0;0;0;0;0;3.018867925;-1;0.081602814;10.02366;11.43742475;0
17/08/2025 01:43;4.02;2.69;0;0;0;0;7;158;477;606;496;29;60;521;42;261;93;377;0;0;0;0;0;0;0;3.018987342;-1;0.081602814;10.40112;11.16555166;0
17/08/2025 01:58;4.11;2.69;0;0;0;0;7;159;478;608;499;29;60;523;43;262;94;379;0;0;0;0;0;0;0;3.006289308;-0.333333333;0.027173584;10.46403;11.43742475;0
17/08/2025 02:13;4.11;2.69;0;0;0;0;8;163;488;620;511;30;61;536;43;264;94;381;0;0;0;0;0;0;0;2.993865031;0.333333333;-0.02714623;10.71567;11.43742475;0
17/08/2025 02:28;4.16;2.69;0;0;0;0;8;162;487;619;510;30;61;535;44;269;96;390;0;0;0;0;0;0;0;3.00617284;-0.333333333;0.027173584;10.6947;11.70957814;0
17/08/2025 02:43;4.1;2.63;0;0;0;0;7;158;474;603;508;29;61;534;43;267;96;388;0;0;0;0;0;0;0;3;0;0;10.65276;11.43742475;0
17/08/2025 02:58;4.11;2.69;0;0;0;0;7;159;479;609;509;29;61;534;44;272;97;395;0;0;0;0;0;0;0;3.012578616;-0.666666667;0.054374522;10.67373;11.70957814;0
17/08/2025 03:13;4.07;2.63;0;0;0;0;7;162;488;620;512;30;61;536;45;277;99;400;0;0;0;0;0;0;0;3.012345679;-0.666666667;0.054374522;10.73664;11.98201185;0
17/08/2025 03:28;4.11;2.69;0;0;0;0;7;162;488;619;544;32;65;570;45;281;101;406;0;0;0;0;0;0;0;3.012345679;-0.666666667;0.054374522;11.40768;11.98201185;0
17/08/2025 03:43;4.1;2.69;0;0;0;0;7;160;484;614;547;32;66;574;43;268;96;388;0;0;0;0;0;0;0;3.025;-1.333333333;0.108858461;11.47059;11.43742475;0
17/08/2025 03:58;4.11;2.69;0;0;0;0;8;169;511;649;544;31;65;573;43;268;96;387;0;0;0;0;0;0;0;3.023668639;-1.333333333;0.108858461;11.40768;11.43742475;0
17/08/2025 04:13;4.08;2.69;0;0;0;0;8;169;512;650;554;32;66;581;43;266;95;385;0;0;0;0;0;0;0;3.029585799;-1.666666667;0.136141462;11.61738;11.43742475;0
17/08/2025 04:28;4.07;2.63;0;0;0;0;6;134;403;513;528;30;63;555;40;251;90;362;0;0;0;0;0;0;0;3.007462687;-0.333333333;0.027173584;11.07216;10.6226464;0
17/08/2025 04:43;4.07;2.69;0;0;0;0;6;137;411;523;534;31;64;560;41;255;91;368;0;0;0;0;0;0;0;3;0;0;11.19798;10.89395887;0
17/08/2025 04:58;4.1;2.63;0;0;0;0;6;137;413;526;533;31;64;560;43;270;97;390;0;0;0;0;0;0;0;3.01459854;-0.666666667;0.054374522;11.17701;11.43742475;0
17/08/2025 05:13;4.16;2.63;0;0;0;0;6;139;417;530;518;30;62;546;45;276;99;404;0;0;0;0;0;0;0;3;0;0;10.86246;11.98201185;0
17/08/2025 05:28;4.1;2.63;0;0;0;0;7;144;435;555;523;30;62;551;45;277;99;401;0;0;0;0;0;0;0;3.020833333;-1;0.081602814;10.96731;11.98201185;0
17/08/2025 05:43;4.05;2.63;0;0;0;0;7;143;431;550;533;31;64;563;46;287;103;416;0;0;0;0;0;0;0;3.013986014;-0.666666667;0.054374522;11.17701;12.25472586;0
17/08/2025 05:58;4.02;2.63;0;0;0;0;7;147;442;563;541;31;64;567;46;284;102;413;0;0;0;0;0;0;0;3.006802721;-0.333333333;0.027173584;11.34477;12.25472586;0
17/08/2025 06:13;4.06;2.63;0;0;0;0;7;148;448;570;532;31;63;560;46;285;102;414;0;0;0;0;0;0;0;3.027027027;-1.333333333;0.108858461;11.15604;12.25472586;0
17/08/2025 06:28;4.07;2.63;0;0;0;0;7;149;451;574;533;31;64;561;46;284;102;412;0;0;0;0;0;0;0;3.026845638;-1.333333333;0.108858461;11.17701;12.25472586;0
